,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
150,0.60479,0.68118,0.34859,0.64953,0.37754,0.40652,0.48873,0.45418,0.51007,0.60266,0.39795,0.48206,0.31143,0.39111,0.4292,0.69837,0.55304,0.50275,0.53076,0.4237,0.33779,0.64314,0.35291,0.66778,0.62049,0.60399,0.68974,0.59643,0.59529,0.60755,0.66347,0.66347,0.40748,0.40748,0.65464,0.37954,0.43789,0.59401,0.45638,0.59208,0.39795,0.48206,0.31143,0.39111,0.4292,0.64432,0.71025,0.61195,0.56115,0.37836,0.57789,0.60834,0.683,0.60878,0.68075,0.62947,0.56258,0.5834,0.55842,0.58921,0.66778,0.62049,0.61494,0.33779,0.64314,0.52614,0.55491,0.5345,0.52614,0.55982,0.66347,0.40748,0.66347,0.40748,0.40748,0.6432,0.60071,0.60374,0.66135,0.36307,0.5661,0.56904,0.55325,0.56645,0.5674,0.75701,0.36759,0.67893,0.68464,0.36842,0.65583,0.65583,0.65583,0.66235,0.65464,0.68862,0.67674,0.72032,0.3579,0.48274,0.59796,0.51021,0.40652,0.48873,0.45418,0.64378,0.73267,0.70411,0.21358,0.59197,0.77085,0.71101,0.70712,0.70834,0.72148,0.67525,0.65464,0.66235,0.61106,0.65227,0.57648,0.48111,0.59563,0.58527,0.65785,0.55009,0.54558,0.58955,0.58065,0.54191,0.5506,0.53018,0.53113,0.54623,0.56895,0.65785,0.6614,0.49661,0.63373,0.68968,0.60826,0.62579,0.36095,0.64343,0.66558,0.5852,0.59233,0.61936,0.58694,0.57796,1.0,0.36305,0.64325,0.69263,0.64955,0.37269,0.54654,0.53654,0.53531,0.51527,0.46425,0.39795,0.48206,0.31143,0.39111,0.4292,0.69554,0.38296,0.67539,0.71569,0.71497,0.3579,0.63094,0.72032,0.67756,0.48274,0.67528,0.6971,0.68622,0.69883,0.69482,0.62476,0.56504,0.56311,0.56194,0.5593,0.5865
151,0.90692,0.83135,0.9063,0.83301,0.8367,0.34673,0.42446,0.1837,0.37548,0.47057,0.14921,0.38336,0.29586,0.23273,0.26862,0.21728,0.20818,0.19268,0.19178,0.19589,0.88879,0.91014,0.90521,0.86559,0.90243,0.47771,0.43113,0.48804,0.49428,0.49175,0.57548,0.57548,0.20915,0.20915,0.55907,0.32238,0.30324,0.24783,0.30156,0.23021,0.14921,0.38336,0.29586,0.23273,0.26862,0.72179,0.50196,0.40914,0.38191,0.54199,0.54814,0.30943,0.85581,0.61902,0.53645,0.49706,0.43541,0.46185,0.52399,0.56708,0.86559,0.90243,0.89349,0.88879,0.91014,0.49679,0.39037,0.51209,0.49679,0.58767,0.57548,0.20915,0.57548,0.20915,0.20915,0.80833,0.45853,0.62741,0.46019,0.35087,0.58696,0.58742,0.58618,0.59419,0.58311,0.39279,0.45765,0.44028,0.43317,0.41759,0.50674,0.50674,0.50674,0.50551,0.55907,0.35444,0.54994,0.38822,0.41004,0.4142,0.28111,0.36946,0.34673,0.42446,0.1837,0.44028,0.34371,0.33581,0.12387,0.51529,0.29652,0.40652,0.34671,0.34133,0.34591,0.3337,0.55907,0.50563,0.48168,0.50011,0.46866,0.53419,0.51383,0.30943,0.53645,0.52114,0.51981,0.55883,0.55724,0.53476,0.43635,0.42232,0.4167,0.48773,0.49592,0.53661,0.53419,0.44102,0.61972,0.52714,0.90229,0.8541,0.90684,0.82266,0.84205,0.5802,0.58708,0.60697,0.60408,0.60203,0.10056,1.0,0.83489,0.87407,0.84494,0.87841,0.51334,0.50397,0.48794,0.52676,0.4278,0.14921,0.38336,0.29586,0.23273,0.26862,0.65958,0.72664,0.5345,0.72265,0.6923,0.41004,0.36744,0.38822,0.52446,0.4142,0.83727,0.22142,0.22102,0.22145,0.22428,0.21308,0.54055,0.53645,0.55007,0.48478,0.55369
152,0.82875,0.67872,0.82293,0.92127,0.92767,0.29942,0.38282,0.291,0.33557,0.46194,0.1612,0.34639,0.27602,0.23675,0.25709,0.21194,0.20648,0.19041,0.19653,0.1928,0.84207,0.81508,0.79403,0.8499,0.84061,0.38531,0.36898,0.40732,0.44224,0.4134,0.4814,0.4814,0.18967,0.18967,0.47548,0.29301,0.28426,0.24449,0.27965,0.23115,0.1612,0.34639,0.27602,0.23675,0.25709,0.63035,0.44931,0.3899,0.36233,0.49264,0.46867,0.28393,0.83927,0.49265,0.46847,0.41564,0.3803,0.41354,0.44488,0.47268,0.8499,0.84061,0.83039,0.84207,0.81508,0.43387,0.43552,0.43937,0.43387,0.49906,0.4814,0.18967,0.4814,0.18967,0.18967,0.82878,0.52261,0.60264,0.40091,0.33313,0.5075,0.50598,0.50532,0.51455,0.50247,0.37338,0.44021,0.42723,0.4148,0.41562,0.41284,0.41284,0.41284,0.40959,0.47548,0.33973,0.46349,0.36641,0.39632,0.32173,0.26969,0.33527,0.29942,0.38282,0.291,0.37826,0.33326,0.33183,0.134,0.45863,0.28438,0.37919,0.32116,0.31931,0.32611,0.31104,0.47548,0.40959,0.38962,0.41101,0.3826,0.47641,0.42798,0.28393,0.49357,0.47579,0.47268,0.48692,0.47377,0.46396,0.38029,0.38036,0.36927,0.42523,0.42349,0.45928,0.46997,0.39756,0.51116,0.48794,0.8342,0.74645,0.78687,0.91808,0.92378,0.5313,0.53068,0.53801,0.54225,0.54481,0.09748,0.83489,1.0,0.93115,0.9633,0.91011,0.45677,0.4447,0.43483,0.46532,0.38058,0.1612,0.34639,0.27602,0.23675,0.25709,0.73272,0.63137,0.47266,0.704,0.61762,0.39632,0.35634,0.36641,0.45053,0.32173,0.79461,0.21331,0.21438,0.21667,0.21654,0.21341,0.46034,0.45377,0.47381,0.41908,0.49245
153,0.86147,0.7591,0.85139,0.89102,0.94443,0.31733,0.3895,0.29973,0.34659,0.47942,0.16061,0.35767,0.27927,0.23883,0.27068,0.21641,0.21037,0.19568,0.19109,0.19324,0.85471,0.84102,0.82735,0.85041,0.83798,0.43258,0.38014,0.42062,0.45499,0.4328,0.50289,0.50289,0.14555,0.14555,0.49698,0.30939,0.29826,0.24999,0.31529,0.23224,0.16061,0.35767,0.27927,0.23883,0.27068,0.63943,0.45887,0.38854,0.3646,0.48907,0.48949,0.29507,0.83502,0.53033,0.49752,0.43523,0.39576,0.43006,0.47768,0.49784,0.85041,0.83798,0.85028,0.85471,0.84102,0.44654,0.44529,0.45346,0.44654,0.53387,0.50289,0.14555,0.50289,0.14555,0.14555,0.87412,0.52223,0.61913,0.42479,0.33909,0.52013,0.52098,0.51867,0.52585,0.519,0.3892,0.44049,0.44013,0.42214,0.41662,0.43907,0.43907,0.43907,0.43909,0.49698,0.34393,0.4959,0.38089,0.40396,0.34472,0.27089,0.33678,0.31733,0.3895,0.29973,0.39524,0.33831,0.32688,0.13688,0.47118,0.29304,0.39712,0.33012,0.32049,0.3317,0.32437,0.49698,0.43909,0.41528,0.43315,0.40734,0.51375,0.43929,0.29492,0.52529,0.50152,0.48957,0.50854,0.51623,0.48893,0.40991,0.39123,0.39726,0.45542,0.45079,0.47928,0.49054,0.41053,0.55407,0.5102,0.85421,0.79328,0.82199,0.87642,0.92884,0.54875,0.5423,0.55669,0.5569,0.55412,0.10125,0.87407,0.93115,1.0,0.91682,0.97311,0.47092,0.46084,0.45183,0.48218,0.40112,0.16061,0.35767,0.27927,0.23883,0.27068,0.70773,0.65046,0.47182,0.70082,0.64215,0.40396,0.35794,0.38089,0.47729,0.34472,0.81273,0.22042,0.22033,0.22039,0.22004,0.21302,0.48339,0.47627,0.488,0.43834,0.50458
154,0.8434,0.69592,0.83291,0.88164,0.90633,0.30764,0.39407,0.30131,0.31901,0.47831,0.15396,0.35116,0.28065,0.23657,0.25545,0.20777,0.20643,0.19141,0.18932,0.19141,0.85193,0.82678,0.80156,0.85495,0.85615,0.39211,0.37261,0.38511,0.45,0.41956,0.49571,0.49571,0.19089,0.19089,0.48992,0.29986,0.33097,0.24407,0.33514,0.22969,0.15396,0.35116,0.28065,0.23657,0.25545,0.66251,0.46223,0.39616,0.37665,0.50746,0.47758,0.29058,0.85824,0.49218,0.47809,0.42717,0.39184,0.41783,0.45245,0.48211,0.85495,0.85615,0.84884,0.85193,0.82678,0.45101,0.45318,0.46282,0.45101,0.53781,0.49571,0.19089,0.49571,0.19089,0.19089,0.82366,0.50749,0.60427,0.41264,0.33445,0.52529,0.52441,0.52039,0.53177,0.51884,0.37666,0.44337,0.43361,0.41022,0.41265,0.42835,0.42835,0.42835,0.42349,0.48992,0.33658,0.47717,0.37717,0.40264,0.33375,0.2726,0.34228,0.30764,0.39407,0.30131,0.38401,0.3294,0.33038,0.1537,0.47733,0.2898,0.38512,0.32519,0.32145,0.32777,0.31683,0.49367,0.42432,0.40428,0.42259,0.39516,0.48594,0.4411,0.29058,0.49916,0.47483,0.46419,0.48694,0.48569,0.45888,0.38855,0.38968,0.38277,0.44022,0.43335,0.4747,0.48082,0.40858,0.52803,0.49069,0.84164,0.7577,0.81165,0.89631,0.90601,0.55046,0.54978,0.53817,0.53606,0.55787,0.09866,0.8448,0.9633,0.91686,1.0,0.90273,0.47582,0.46299,0.43542,0.48299,0.39709,0.15396,0.35116,0.28065,0.23657,0.25545,0.74115,0.65921,0.51634,0.71671,0.64614,0.40264,0.35675,0.37717,0.4543,0.33375,0.81623,0.2147,0.21614,0.21736,0.21714,0.21031,0.47457,0.47771,0.48815,0.42772,0.50023
155,0.86214,0.7684,0.8581,0.88128,0.9183,0.31772,0.38859,0.29291,0.35301,0.4924,0.15023,0.35887,0.27843,0.23648,0.27835,0.21606,0.21188,0.19641,0.18836,0.19401,0.84871,0.8451,0.83371,0.85016,0.84017,0.44131,0.36184,0.46234,0.47324,0.46908,0.50912,0.50912,0.14435,0.14435,0.50176,0.31856,0.29513,0.25091,0.31577,0.24012,0.15023,0.35887,0.27843,0.23648,0.27835,0.64162,0.45077,0.40045,0.36344,0.51097,0.49574,0.30386,0.82183,0.54275,0.50387,0.43905,0.40537,0.42658,0.49076,0.50759,0.85016,0.84017,0.86077,0.84871,0.8451,0.46055,0.45108,0.46257,0.46055,0.53944,0.50912,0.14435,0.50912,0.14435,0.14435,0.87198,0.51415,0.62161,0.43148,0.33913,0.52452,0.52366,0.52264,0.52995,0.52056,0.38814,0.43516,0.43571,0.42179,0.41631,0.44388,0.44388,0.44388,0.44096,0.50176,0.34168,0.50188,0.38234,0.40512,0.34094,0.2683,0.35022,0.31772,0.38859,0.29291,0.40063,0.33459,0.32634,0.14413,0.48104,0.2927,0.39809,0.33228,0.32287,0.33206,0.32523,0.50176,0.44096,0.41975,0.43338,0.41556,0.51857,0.45025,0.30386,0.52511,0.52342,0.50306,0.51971,0.52642,0.49789,0.4144,0.40585,0.3917,0.46612,0.46236,0.49566,0.49797,0.42999,0.56678,0.51439,0.85892,0.8121,0.83756,0.86418,0.90348,0.55526,0.54618,0.55745,0.56447,0.56322,0.09994,0.87841,0.91011,0.97311,0.90272,1.0,0.47402,0.45903,0.45198,0.48401,0.39008,0.15023,0.35887,0.27843,0.23648,0.27835,0.71598,0.66194,0.53147,0.70331,0.64827,0.40512,0.35793,0.38234,0.48619,0.34094,0.80715,0.21933,0.21935,0.21997,0.22011,0.21153,0.48756,0.48033,0.49319,0.42562,0.50249
156,0.31928,0.29352,0.32513,0.27756,0.28474,0.22412,0.23699,0.24121,0.23988,0.24429,0.18299,0.19665,0.23591,0.23101,0.18644,0.08974,0.087,0.09066,0.08711,0.0739,0.3228,0.32527,0.32171,0.31425,0.31346,0.38555,0.5849,0.36974,0.38339,0.37897,0.56603,0.56603,0.11904,0.11904,0.5823,0.23595,0.70923,0.26224,0.71084,0.25141,0.18299,0.19665,0.23591,0.23101,0.18644,0.3468,0.30631,0.27227,0.26373,0.36476,0.41675,0.21815,0.3324,0.403,0.37368,0.61046,0.39587,0.67813,0.39082,0.51124,0.31425,0.31346,0.32118,0.3228,0.32527,0.70509,0.66158,0.69473,0.70509,0.63171,0.56603,0.11904,0.56603,0.11904,0.11904,0.24771,0.16299,0.23332,0.29379,0.27001,0.83428,0.84684,0.80431,0.79208,0.83805,0.15982,0.18531,0.16057,0.18079,0.16423,0.60347,0.60347,0.60347,0.60311,0.5823,0.21805,0.29828,0.16375,0.1787,0.27263,0.19661,0.23978,0.22412,0.23699,0.24121,0.59085,0.13976,0.1418,0.0699,0.86617,0.11978,0.21973,0.18234,0.18208,0.18271,0.18145,0.5823,0.60311,0.54739,0.59043,0.41793,0.29359,0.42533,0.18118,0.45261,0.35505,0.36175,0.36615,0.38279,0.36129,0.37629,0.32007,0.31625,0.31439,0.35258,0.25584,0.24212,0.28664,0.22494,0.23804,0.323,0.29319,0.31471,0.27228,0.28928,0.51788,0.51195,0.49519,0.52599,0.4914,0.07407,0.27832,0.24935,0.25695,0.26046,0.25678,1.0,0.97476,0.95304,0.96948,0.75977,0.18299,0.19665,0.23591,0.23101,0.18644,0.357,0.42576,0.32512,0.38238,0.35857,0.1787,0.15119,0.16375,0.29656,0.27263,0.33431,0.09529,0.09427,0.09429,0.09354,0.08896,0.91049,0.92213,0.93078,0.9113,0.76484
157,0.31714,0.29513,0.31747,0.27572,0.28236,0.21321,0.2368,0.23711,0.24265,0.23074,0.17654,0.1699,0.2346,0.23983,0.20391,0.0861,0.07984,0.08459,0.08269,0.06822,0.31678,0.32225,0.31803,0.30952,0.30705,0.40098,0.58175,0.38236,0.39635,0.39495,0.51334,0.51334,0.11576,0.11576,0.5365,0.24725,0.71153,0.2385,0.71215,0.24376,0.17654,0.1699,0.2346,0.23983,0.20391,0.33141,0.30946,0.26876,0.25304,0.35721,0.4141,0.22216,0.32678,0.38723,0.36813,0.6088,0.40307,0.67532,0.38166,0.50897,0.30952,0.30705,0.31474,0.31678,0.32225,0.69956,0.64881,0.68875,0.69956,0.60837,0.51334,0.11576,0.51334,0.11576,0.11576,0.23902,0.15917,0.22902,0.29648,0.29003,0.82197,0.83413,0.80538,0.77165,0.82285,0.15159,0.17638,0.15843,0.17112,0.16142,0.60501,0.60501,0.60501,0.6073,0.5365,0.21992,0.29405,0.15519,0.17079,0.2876,0.19431,0.24304,0.21321,0.2368,0.23711,0.63815,0.13474,0.13454,0.06184,0.82418,0.11364,0.21693,0.17985,0.17907,0.17998,0.17914,0.5365,0.6073,0.53426,0.60064,0.40766,0.27689,0.42355,0.19529,0.45314,0.34056,0.34246,0.34863,0.36178,0.34707,0.3809,0.32641,0.3162,0.33996,0.36935,0.25738,0.23788,0.28632,0.22401,0.19797,0.31948,0.28442,0.3068,0.26967,0.28778,0.50634,0.49917,0.48356,0.51589,0.48778,0.07272,0.27293,0.24214,0.25081,0.24356,0.24938,0.97476,1.0,0.97861,0.95976,0.79143,0.17654,0.1699,0.2346,0.23983,0.20391,0.34603,0.41913,0.31909,0.37443,0.35898,0.17079,0.14445,0.15519,0.29359,0.2876,0.33168,0.09007,0.08971,0.08954,0.0893,0.08386,0.88107,0.89376,0.91968,0.88279,0.70569
158,0.30614,0.28322,0.31446,0.2705,0.27598,0.21493,0.23098,0.24339,0.2315,0.24747,0.15914,0.40548,0.23307,0.22572,0.21951,0.08806,0.08423,0.08481,0.08208,0.06878,0.30996,0.31418,0.31174,0.29938,0.30036,0.37573,0.56838,0.35525,0.36815,0.36884,0.5021,0.5021,0.11302,0.11302,0.5297,0.23245,0.67753,0.24311,0.67821,0.2402,0.15914,0.40548,0.23307,0.22572,0.21951,0.33246,0.31056,0.27364,0.26078,0.35678,0.38685,0.22128,0.32119,0.37501,0.3505,0.56493,0.34592,0.65962,0.372,0.49395,0.29938,0.30036,0.30814,0.30996,0.31418,0.69596,0.65592,0.68542,0.69596,0.60975,0.5021,0.11302,0.5021,0.11302,0.11302,0.23573,0.15519,0.22153,0.29345,0.28224,0.82254,0.83238,0.80713,0.76407,0.81714,0.15052,0.17621,0.1817,0.17249,0.16704,0.58653,0.58653,0.58653,0.58784,0.5297,0.22169,0.28788,0.15467,0.17105,0.26701,0.19679,0.23528,0.21493,0.23098,0.24339,0.60042,0.13431,0.13397,0.06644,0.83609,0.11319,0.21768,0.17986,0.17855,0.18054,0.17996,0.5297,0.58784,0.49655,0.59469,0.37697,0.27367,0.39753,0.18054,0.4391,0.33013,0.33477,0.33978,0.35372,0.33637,0.34475,0.28461,0.28292,0.30476,0.3538,0.25588,0.24601,0.2852,0.24568,0.22644,0.30897,0.27674,0.3044,0.2638,0.28739,0.49234,0.48435,0.47109,0.50014,0.47437,0.07349,0.26496,0.23693,0.24653,0.23785,0.24699,0.95304,0.97861,1.0,0.91254,0.72889,0.15914,0.40548,0.23307,0.22572,0.21951,0.34728,0.41496,0.31413,0.37207,0.35158,0.17105,0.14682,0.15467,0.28624,0.26701,0.31922,0.09068,0.09049,0.09022,0.08964,0.08431,0.90301,0.91633,0.91377,0.91014,0.73028
159,0.33222,0.30874,0.33585,0.28421,0.29379,0.1979,0.23364,0.2305,0.24162,0.25785,0.14727,0.19739,0.24249,0.2427,0.17426,0.0844,0.08193,0.08306,0.08024,0.07239,0.33766,0.33493,0.33415,0.32511,0.32379,0.45498,0.21138,0.43942,0.4523,0.44955,0.58066,0.58066,0.10981,0.10981,0.59678,0.25374,0.70991,0.24083,0.70948,0.23982,0.14727,0.19739,0.24249,0.2427,0.17426,0.3368,0.2843,0.25406,0.24598,0.34304,0.48337,0.20686,0.33804,0.45384,0.43435,0.67031,0.50044,0.64057,0.43774,0.56022,0.32511,0.32379,0.33191,0.33766,0.33493,0.71068,0.66452,0.70245,0.71068,0.67305,0.58066,0.10981,0.58066,0.10981,0.10981,0.25126,0.16248,0.23765,0.26898,0.28904,0.84469,0.85695,0.82265,0.8139,0.85177,0.15233,0.17482,0.17664,0.1697,0.17386,0.64112,0.64112,0.64112,0.64217,0.59678,0.20349,0.28633,0.1538,0.16929,0.3341,0.18554,0.24212,0.1979,0.23364,0.2305,0.60267,0.13269,0.13382,0.07175,0.82452,0.11369,0.21079,0.17526,0.17481,0.17536,0.17424,0.59678,0.64217,0.61609,0.62051,0.48411,0.32529,0.45987,0.17768,0.48097,0.41949,0.42285,0.42878,0.44022,0.42544,0.47326,0.41295,0.40591,0.39559,0.42237,0.26298,0.24689,0.25156,0.21945,0.24378,0.33551,0.30289,0.32273,0.28096,0.29669,0.56961,0.56318,0.54575,0.57595,0.54573,0.07071,0.2869,0.25368,0.26197,0.2637,0.26218,0.96948,0.95976,0.91254,1.0,0.85366,0.14727,0.19739,0.24249,0.2427,0.17426,0.3502,0.42776,0.32579,0.37594,0.3611,0.16929,0.14202,0.1538,0.28404,0.3341,0.34918,0.08823,0.08811,0.08806,0.08766,0.08364,0.87073,0.8804,0.91011,0.84199,0.73416
160,0.30077,0.30808,0.29937,0.26113,0.26942,0.15958,0.1889,0.19785,0.1923,0.27618,0.1952,0.44828,0.45691,0.26281,0.15187,0.07886,0.07281,0.06677,0.0655,0.06215,0.31105,0.30271,0.30582,0.30845,0.29915,0.51279,0.17556,0.49868,0.51313,0.508,0.42855,0.42855,0.09059,0.09059,0.44805,0.23363,0.18993,0.18552,0.5904,0.19146,0.1952,0.44828,0.45691,0.26281,0.15187,0.26202,0.20374,0.18418,0.20007,0.23843,0.51304,0.18625,0.29718,0.45574,0.44998,0.60847,0.60051,0.45015,0.47532,0.52449,0.30845,0.29915,0.3043,0.31105,0.30271,0.59146,0.5434,0.58419,0.59146,0.60491,0.42855,0.09059,0.42855,0.09059,0.09059,0.21179,0.15289,0.19246,0.1882,0.21174,0.71144,0.71606,0.71364,0.69294,0.71079,0.11899,0.13588,0.1434,0.13581,0.14894,0.55625,0.55625,0.55625,0.55736,0.44805,0.14569,0.21258,0.11484,0.12784,0.34913,0.12895,0.19202,0.15958,0.1889,0.19785,0.51966,0.11053,0.10921,0.06175,0.63227,0.09116,0.16382,0.1355,0.13551,0.1357,0.13415,0.44805,0.55736,0.59683,0.53166,0.54119,0.40679,0.45467,0.1538,0.43764,0.42036,0.42569,0.42722,0.43829,0.43251,0.57929,0.54149,0.53925,0.46417,0.48717,0.21815,0.25202,0.22571,0.2371,0.20291,0.31034,0.29419,0.29311,0.25412,0.26335,0.55319,0.54645,0.52759,0.54958,0.54315,0.06489,0.24022,0.21518,0.22477,0.22377,0.22155,0.75977,0.79143,0.72889,0.85366,1.0,0.1952,0.44828,0.45691,0.26281,0.15187,0.2817,0.3611,0.28324,0.30998,0.31101,0.12784,0.10724,0.11484,0.21226,0.34913,0.33275,0.07875,0.07869,0.0787,0.0783,0.07543,0.67267,0.68196,0.72509,0.63922,0.56761
161,0.10278,0.12002,0.11327,0.102,0.10111,0.23606,0.19018,0.20381,0.1925,0.12327,1.0,0.17155,0.26378,0.19205,0.14111,0.06065,0.06089,0.05892,0.06181,0.06141,0.10785,0.11458,0.11337,0.11582,0.10538,0.15681,0.18826,0.187,0.19171,0.17767,0.1763,0.1763,0.08725,0.08725,0.17382,0.2101,0.18015,0.17561,0.18504,0.20745,1.0,0.17155,0.26378,0.19205,0.14111,0.0853,0.10573,0.07688,0.08623,0.09357,0.18617,0.17913,0.117,0.15318,0.18167,0.20093,0.19736,0.19813,0.17709,0.18581,0.11582,0.10538,0.11039,0.10785,0.11458,0.19459,0.17221,0.19622,0.19459,0.15405,0.1763,0.08725,0.1763,0.08725,0.08725,0.08499,0.09564,0.09146,0.11924,0.08871,0.17606,0.17754,0.17122,0.17833,0.17955,0.0647,0.06628,0.06238,0.06743,0.06956,0.19012,0.19012,0.19012,0.19049,0.17382,0.13983,0.09991,0.06184,0.06284,0.15116,0.08004,0.19154,0.23606,0.19018,0.20381,0.18929,0.06307,0.06246,0.08154,0.15614,0.05697,0.08445,0.06482,0.06541,0.06661,0.06597,0.17382,0.19049,0.20833,0.18684,0.20329,0.17581,0.184,0.11254,0.16088,0.14758,0.16604,0.13898,0.16163,0.16246,0.19338,0.19224,0.18939,0.17518,0.18047,0.08424,0.08747,0.10944,0.1034,0.08437,0.1125,0.12245,0.11515,0.10092,0.1026,0.16008,0.16046,0.15493,0.15996,0.15549,0.05631,0.07901,0.07908,0.09177,0.07959,0.08917,0.18678,0.16999,0.17267,0.20191,0.22854,1.0,0.17155,0.26378,0.19205,0.14111,0.10607,0.10761,0.10065,0.10737,0.10022,0.06284,0.05152,0.06184,0.10937,0.15116,0.11823,0.059,0.05728,0.05888,0.05834,0.05775,0.16132,0.15723,0.17856,0.1658,0.17867
