,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
208,0.55099,0.55457,0.56007,0.55433,0.55637,0.59161,0.59061,0.5904,0.58956,0.58156,0.58125,0.57787,0.57596,0.57447,0.57918,0.55995,0.55836,0.56308,0.5637,0.55759,0.55225,0.56046,0.55873,0.55556,0.55524,0.55454,0.55506,0.56491,0.56271,0.55626,0.55165,0.55946,0.56121,0.56141,0.56056,0.55744,0.55861,0.56212,0.56124,0.55747,0.55712,0.56064,0.56096,0.56247,0.56549,0.55561,0.5568,0.56322,0.56226,0.55999,0.55768,0.567,0.56196,0.55991,0.56278,0.5552,0.55507,0.5636,0.5609,0.55669,0.55797,0.56304,0.55457,0.56429,0.551,0.55749,0.55685,0.56513,0.5633,0.56074,0.55443,0.55953,0.56066,0.56193,0.56054,0.56073,0.55782,0.56456,0.56248,0.55551,0.55122,0.55997,0.55846,0.56812,0.53655,0.55842,0.55705,0.56437,0.56108,0.55541,0.55603,0.55668,0.56296,0.56255,0.56398,0.55864,0.56488,0.55725,0.55211,0.5573,0.55697,0.53412,0.54836,0.54558,0.48482,0.52104,0.48104,0.49536,0.52441,0.49471,0.51901,0.95507,0.94593,0.94732,0.93407,0.54343,0.55214,0.51966,0.52242,0.95836,0.9581,0.44775,0.46866,0.88631,0.88659,0.5597,0.56664,0.55821,0.56482,0.56167,0.54575,0.58137,0.94112,0.52888,0.51705,0.5303,0.8534,0.85082,0.84803,0.93709,0.5955,0.59482,0.59571,0.59544,0.58372,0.58181,0.55971,0.57258,0.56062,0.56163,0.94632,0.95041,0.9503,0.95136,0.94763,0.96744,0.967,0.96773,0.98036,0.99974,0.57165,0.57239,0.57353,0.57606,0.5695,0.57465,0.56972,0.57502,0.56855,0.56855,0.94319,0.95664,0.94809,0.95716,0.95373,0.94484,0.9956,0.97053,0.97164,0.99925,0.57154,0.57068,0.57379,0.57168,0.57481,0.57291,0.57115,0.57378,0.56961,0.56594,0.92112,0.92969,0.95095,0.93886,0.94868,0.96725,0.96813,0.99583,0.97133,0.979,0.9449,0.94557,0.94387,0.96097,0.95634,0.95782,0.9668,0.96858,1.0,0.99978,0.96013,0.94867,0.9346,0.94922,0.95911,0.96267,0.98001,0.96935,0.96982,0.97991,0.93098,0.93574,0.93997,0.9493,0.94929,0.94406,0.94724,0.96803,0.99784,0.8326
209,0.55064,0.55525,0.56028,0.55419,0.55726,0.59207,0.59107,0.59084,0.59,0.582,0.58167,0.57774,0.57638,0.57534,0.57987,0.56082,0.55811,0.5658,0.5654,0.56038,0.55306,0.56198,0.56061,0.55803,0.55651,0.55549,0.55598,0.56578,0.56398,0.55734,0.55246,0.56118,0.56175,0.56227,0.56198,0.55845,0.55897,0.56319,0.56148,0.56007,0.55867,0.56187,0.5622,0.56402,0.56674,0.55692,0.55714,0.56538,0.56256,0.56003,0.5602,0.56783,0.56303,0.56126,0.56408,0.5563,0.55415,0.56536,0.56168,0.55775,0.55791,0.56362,0.5553,0.56533,0.55239,0.55792,0.55767,0.56602,0.56575,0.56133,0.55484,0.55998,0.56122,0.5629,0.56073,0.56171,0.5582,0.56682,0.56589,0.55766,0.5502,0.56131,0.55966,0.56842,0.53748,0.56044,0.55798,0.56622,0.56334,0.55576,0.55692,0.55803,0.56407,0.56165,0.56525,0.55906,0.5653,0.556,0.5539,0.55813,0.5578,0.53579,0.55229,0.54727,0.4868,0.52278,0.48177,0.49696,0.52632,0.48607,0.50461,0.95595,0.94665,0.94844,0.93551,0.54425,0.55202,0.51985,0.52328,0.95932,0.95889,0.44969,0.46562,0.88847,0.88854,0.56233,0.56832,0.55938,0.56567,0.56193,0.54559,0.58235,0.94131,0.52873,0.51654,0.53022,0.85377,0.85106,0.84827,0.93772,0.59597,0.5953,0.59621,0.59594,0.58428,0.58223,0.56101,0.57323,0.56189,0.56183,0.94538,0.94947,0.94983,0.95029,0.94682,0.9668,0.96637,0.96711,0.98033,0.99976,0.57235,0.57275,0.57319,0.5764,0.57081,0.57513,0.57095,0.57567,0.56891,0.56935,0.94275,0.95542,0.94713,0.95606,0.95336,0.94401,0.99545,0.96992,0.97108,0.99962,0.57201,0.57088,0.57438,0.57191,0.57532,0.57341,0.57046,0.5745,0.56963,0.56681,0.92085,0.92923,0.94998,0.93814,0.94775,0.96658,0.96758,0.99586,0.97079,0.97951,0.94442,0.94466,0.94301,0.95994,0.95509,0.95725,0.96621,0.96806,0.99978,1.0,0.9595,0.94822,0.93386,0.94823,0.95695,0.9615,0.97975,0.96874,0.96927,0.97994,0.93101,0.93543,0.93937,0.94782,0.94794,0.94334,0.9467,0.96788,0.99833,0.835
210,0.486,0.48662,0.49141,0.4839,0.48933,0.53118,0.52946,0.52916,0.52839,0.52047,0.52136,0.51487,0.51219,0.51132,0.51553,0.4912,0.49069,0.49227,0.49294,0.48929,0.48934,0.49007,0.49178,0.48923,0.48786,0.48745,0.48956,0.49208,0.49148,0.48734,0.48179,0.4902,0.49067,0.48823,0.49085,0.49,0.4909,0.49119,0.48978,0.49092,0.49097,0.49275,0.49038,0.49399,0.49215,0.48917,0.49102,0.49231,0.49166,0.49021,0.49212,0.49487,0.49263,0.4903,0.49069,0.48861,0.48971,0.49301,0.49213,0.48925,0.48953,0.49174,0.48821,0.49219,0.4865,0.48844,0.48906,0.49219,0.49094,0.49184,0.48913,0.49015,0.48984,0.48999,0.48962,0.49427,0.48842,0.49288,0.49232,0.48695,0.48357,0.49069,0.48929,0.49559,0.4773,0.48756,0.48737,0.49417,0.49057,0.48891,0.48701,0.48787,0.49054,0.49104,0.49344,0.49224,0.49154,0.48471,0.4906,0.48646,0.49032,0.47034,0.48613,0.48871,0.44056,0.46026,0.45012,0.45403,0.47371,0.45011,0.46098,0.93346,0.93616,0.92219,0.94614,0.47911,0.48515,0.46328,0.46616,0.93724,0.92718,0.42451,0.43505,0.90673,0.90334,0.49091,0.49541,0.48731,0.49522,0.49055,0.48065,0.52746,0.96922,0.46535,0.46871,0.47357,0.82335,0.82438,0.82049,0.87426,0.53424,0.53408,0.53454,0.53426,0.52197,0.52185,0.49105,0.50897,0.49001,0.48974,0.97834,0.97435,0.97924,0.97429,0.9786,0.95656,0.96932,0.96732,0.94538,0.96036,0.49777,0.49526,0.49788,0.49947,0.4957,0.50028,0.49729,0.50207,0.49268,0.49557,0.97868,0.97482,0.97834,0.95994,0.97876,0.97856,0.97175,0.95971,0.95865,0.95818,0.49732,0.49463,0.5042,0.49738,0.49819,0.4995,0.4966,0.49851,0.49318,0.49153,0.97467,0.98007,0.97663,0.97846,0.9776,0.96803,0.94631,0.96956,0.95991,0.93919,0.9805,0.97856,0.97864,0.97055,0.96901,0.9781,0.96981,0.96799,0.96013,0.9595,1.0,0.99437,0.97814,0.97722,0.92482,0.96091,0.94386,0.96452,0.96418,0.9453,0.97516,0.97933,0.97809,0.94288,0.94237,0.97798,0.97635,0.9639,0.96004,0.80525
211,0.47575,0.48006,0.48644,0.4772,0.48522,0.52039,0.52177,0.52064,0.5225,0.51442,0.49931,0.50536,0.49547,0.49578,0.51227,0.48734,0.48592,0.48705,0.48758,0.48103,0.47797,0.48689,0.48777,0.48295,0.48295,0.48122,0.4836,0.49039,0.48583,0.47995,0.47721,0.49103,0.48789,0.48745,0.48907,0.48168,0.48543,0.48973,0.48668,0.48311,0.48147,0.48776,0.48618,0.48887,0.48934,0.48345,0.48437,0.48896,0.48814,0.4848,0.48386,0.48934,0.48768,0.48769,0.48885,0.48665,0.48073,0.48917,0.48915,0.48116,0.48526,0.48938,0.4816,0.48944,0.47967,0.48614,0.48437,0.49041,0.49013,0.48659,0.48084,0.48455,0.48805,0.48502,0.48611,0.48473,0.48275,0.48984,0.48977,0.4917,0.47442,0.48311,0.48578,0.49264,0.47246,0.48836,0.48351,0.48811,0.48806,0.47833,0.48187,0.48314,0.48689,0.48694,0.48938,0.47867,0.48672,0.48413,0.47369,0.4809,0.48203,0.46804,0.47566,0.47386,0.43834,0.45491,0.44539,0.44771,0.46588,0.4446,0.45588,0.92921,0.93093,0.91579,0.94657,0.47309,0.48396,0.45963,0.46241,0.934,0.9219,0.42198,0.43169,0.91383,0.91126,0.48785,0.49135,0.48165,0.48952,0.48627,0.47584,0.515,0.9702,0.45867,0.46459,0.47027,0.8145,0.81636,0.813,0.86559,0.52859,0.52735,0.52611,0.52586,0.51214,0.51502,0.489,0.49399,0.48731,0.48756,0.98004,0.96895,0.98111,0.96896,0.98011,0.95489,0.96771,0.96476,0.94324,0.94933,0.49571,0.49162,0.49486,0.49583,0.49268,0.49538,0.49319,0.49407,0.49039,0.49098,0.98148,0.96987,0.97973,0.95449,0.98084,0.98033,0.96111,0.95557,0.95472,0.94732,0.49061,0.4925,0.49575,0.4928,0.49382,0.49409,0.49136,0.4939,0.4902,0.48874,0.98252,0.98188,0.97192,0.98142,0.97893,0.96568,0.94319,0.95893,0.95633,0.9369,0.98279,0.98048,0.98083,0.96827,0.9651,0.9793,0.96774,0.96557,0.94867,0.94822,0.99437,1.0,0.98163,0.9782,0.91917,0.95614,0.94152,0.96169,0.96109,0.94349,0.97988,0.9838,0.98133,0.93549,0.93486,0.97952,0.97489,0.95972,0.94984,0.80165
212,0.48149,0.48262,0.49689,0.48808,0.48535,0.52814,0.52773,0.52782,0.52692,0.5141,0.51779,0.51307,0.50718,0.50495,0.51223,0.4892,0.48772,0.49251,0.49363,0.48852,0.48076,0.4884,0.48932,0.49095,0.48556,0.48429,0.48811,0.495,0.49143,0.48546,0.48271,0.48814,0.4917,0.48811,0.49081,0.48654,0.49167,0.49163,0.49115,0.48768,0.48716,0.49255,0.48704,0.49302,0.48932,0.48777,0.48861,0.49165,0.49184,0.48916,0.49735,0.49272,0.49094,0.49111,0.49067,0.48546,0.48486,0.49607,0.48801,0.48576,0.48732,0.49073,0.48768,0.4939,0.48608,0.4882,0.48922,0.49504,0.492,0.48874,0.48639,0.49096,0.49149,0.48754,0.49112,0.4904,0.49557,0.49297,0.49221,0.48494,0.47776,0.48476,0.48568,0.4938,0.47857,0.4831,0.48705,0.49393,0.49133,0.48493,0.48793,0.4886,0.48819,0.48662,0.49219,0.48042,0.49106,0.48486,0.4793,0.49058,0.49101,0.46647,0.47903,0.47998,0.44107,0.45912,0.44774,0.4522,0.47391,0.44657,0.45995,0.94271,0.9493,0.93326,0.95818,0.47577,0.48485,0.46403,0.46639,0.9507,0.93929,0.42654,0.4359,0.91127,0.90711,0.4874,0.49394,0.48531,0.49384,0.48847,0.47445,0.52283,0.97806,0.46207,0.46913,0.47383,0.81787,0.82174,0.82014,0.87871,0.53283,0.53213,0.53073,0.53147,0.51996,0.51917,0.48639,0.497,0.48893,0.49038,0.99733,0.98372,0.99051,0.98299,0.99778,0.96314,0.98277,0.98001,0.95086,0.93453,0.49501,0.49545,0.49381,0.49788,0.49504,0.49626,0.49496,0.49769,0.49477,0.49752,0.99054,0.98199,0.99654,0.96619,0.99045,0.99839,0.94953,0.97111,0.97015,0.93278,0.49524,0.49453,0.49601,0.49476,0.49903,0.49718,0.49612,0.4972,0.49463,0.49289,0.99043,0.99431,0.98611,0.99952,0.99682,0.98145,0.95008,0.9478,0.97154,0.94571,0.99393,0.99777,0.99834,0.97991,0.97896,0.98985,0.98328,0.98062,0.9346,0.93386,0.97814,0.98163,1.0,0.99654,0.92838,0.96808,0.95096,0.97734,0.97662,0.95101,0.99296,0.99494,0.9959,0.95392,0.95311,0.99812,0.99324,0.97481,0.93397,0.77856
213,0.49963,0.50321,0.50694,0.48878,0.49697,0.55199,0.55062,0.55029,0.54845,0.53397,0.53374,0.52864,0.52545,0.52482,0.53034,0.51261,0.50293,0.51159,0.51389,0.49516,0.49035,0.50991,0.50365,0.49651,0.49815,0.49578,0.49673,0.51255,0.51074,0.50476,0.48976,0.50268,0.49954,0.4997,0.50388,0.49772,0.4991,0.51282,0.51588,0.49609,0.50558,0.50061,0.50792,0.51376,0.51298,0.49712,0.49999,0.51482,0.51269,0.49793,0.49662,0.51459,0.50148,0.50054,0.51059,0.50273,0.49651,0.51132,0.51521,0.49639,0.49908,0.50373,0.49622,0.51354,0.49677,0.50729,0.50741,0.51259,0.51124,0.49899,0.49278,0.49808,0.50708,0.49879,0.50668,0.49468,0.49499,0.51275,0.51225,0.49336,0.48835,0.49629,0.50836,0.51962,0.49124,0.49713,0.49528,0.51513,0.51596,0.49342,0.49527,0.49767,0.50844,0.50735,0.51612,0.49481,0.50563,0.49923,0.49412,0.49953,0.50099,0.47955,0.49526,0.49257,0.44872,0.47054,0.45491,0.45788,0.48806,0.4557,0.47059,0.95267,0.95562,0.9437,0.95645,0.48623,0.49295,0.4738,0.48533,0.95894,0.95145,0.44438,0.44099,0.90644,0.90344,0.50971,0.51549,0.50672,0.51479,0.50024,0.48608,0.53883,0.97732,0.47565,0.48006,0.48392,0.82952,0.83176,0.82867,0.90069,0.55631,0.55512,0.55502,0.55483,0.53801,0.53628,0.51495,0.52208,0.50862,0.51288,0.99941,0.99073,0.99235,0.99062,0.99962,0.97732,0.99157,0.98941,0.96659,0.94856,0.52422,0.52455,0.52876,0.53028,0.5241,0.52954,0.52646,0.52973,0.5204,0.52079,0.99046,0.99135,0.99947,0.97964,0.99346,0.99937,0.96238,0.98324,0.98273,0.94693,0.52341,0.51924,0.5262,0.52572,0.52728,0.52837,0.52501,0.52685,0.51967,0.51626,0.98218,0.98964,0.99264,0.99771,0.9998,0.99081,0.96722,0.95892,0.98363,0.96121,0.99358,0.99929,0.99897,0.99066,0.9896,0.99478,0.99198,0.98972,0.94922,0.94823,0.97722,0.9782,0.99654,1.0,0.95113,0.98254,0.967,0.98746,0.98707,0.96628,0.98609,0.99055,0.99393,0.97061,0.96952,0.99776,0.99357,0.9836,0.9465,0.7865
214,0.57309,0.57788,0.58105,0.57662,0.5776,0.62263,0.62165,0.62077,0.61907,0.6077,0.60732,0.60436,0.60121,0.60277,0.60793,0.58325,0.58182,0.58773,0.58799,0.57793,0.5728,0.58343,0.5829,0.57961,0.57819,0.57616,0.57854,0.58795,0.58595,0.58021,0.57199,0.58228,0.58379,0.58354,0.58416,0.58201,0.58226,0.58649,0.58528,0.5777,0.57878,0.58322,0.5833,0.58493,0.58772,0.57892,0.57981,0.58716,0.58613,0.58062,0.57959,0.58955,0.58507,0.58354,0.58504,0.57743,0.57811,0.58755,0.58415,0.57857,0.5808,0.58594,0.57715,0.5875,0.57505,0.58038,0.57829,0.58741,0.58655,0.58441,0.57554,0.58168,0.58302,0.58363,0.58364,0.58335,0.5801,0.5889,0.58698,0.57767,0.57145,0.5826,0.58074,0.5902,0.56424,0.58195,0.5815,0.58993,0.58649,0.57579,0.57912,0.57955,0.5856,0.58329,0.58842,0.58028,0.58714,0.57952,0.57291,0.57941,0.57919,0.56251,0.57427,0.57009,0.5018,0.5427,0.51473,0.52647,0.55275,0.52517,0.543,0.93274,0.92607,0.92587,0.90261,0.56328,0.57674,0.54514,0.54916,0.9344,0.9406,0.4537,0.47671,0.85871,0.86042,0.58439,0.59082,0.58149,0.58761,0.5842,0.56228,0.60806,0.92386,0.54386,0.55065,0.56267,0.8394,0.83724,0.83626,0.94989,0.62663,0.62598,0.62505,0.62483,0.61077,0.60787,0.58739,0.59945,0.58533,0.58712,0.94772,0.95744,0.94955,0.96086,0.94645,0.97836,0.96751,0.96906,0.97969,0.95645,0.59495,0.59603,0.5937,0.59907,0.59297,0.59699,0.59409,0.59899,0.58964,0.59333,0.94048,0.96855,0.95074,0.97635,0.95178,0.94339,0.95827,0.97433,0.97511,0.95496,0.59352,0.5931,0.59573,0.5945,0.59924,0.59681,0.59453,0.59829,0.59183,0.58703,0.90989,0.92281,0.95809,0.93386,0.95008,0.96898,0.98321,0.9503,0.97432,0.97198,0.94216,0.94589,0.94265,0.97238,0.971,0.95849,0.96708,0.96832,0.95911,0.95695,0.92482,0.91917,0.92838,0.95113,1.0,0.98075,0.97988,0.97009,0.97048,0.97823,0.91364,0.92629,0.93234,0.97749,0.97499,0.93797,0.9386,0.96219,0.94983,0.80598
215,0.548,0.55231,0.55672,0.54818,0.55468,0.59313,0.59203,0.59243,0.59142,0.58168,0.58141,0.57802,0.57608,0.57638,0.58111,0.558,0.55912,0.56495,0.56268,0.55377,0.54655,0.56061,0.5593,0.55397,0.55435,0.5521,0.55486,0.56466,0.56353,0.55417,0.54394,0.55789,0.55945,0.55981,0.56075,0.55814,0.55851,0.56268,0.56227,0.55353,0.55364,0.55969,0.55875,0.56255,0.56512,0.55629,0.55628,0.56499,0.56328,0.55564,0.55413,0.56615,0.56131,0.55992,0.56141,0.55329,0.55324,0.56447,0.56136,0.55268,0.55439,0.56309,0.55244,0.56503,0.54856,0.55825,0.55541,0.56517,0.56419,0.55801,0.5501,0.55713,0.55894,0.55917,0.55859,0.55958,0.55551,0.56613,0.56431,0.55291,0.53912,0.55776,0.55504,0.56627,0.53603,0.5569,0.55706,0.56324,0.56177,0.55039,0.55255,0.55334,0.561,0.55984,0.56473,0.55161,0.55929,0.55203,0.54161,0.55087,0.55052,0.52488,0.54341,0.541,0.47571,0.51205,0.48427,0.49304,0.52634,0.48624,0.50995,0.95111,0.95164,0.94765,0.9358,0.53501,0.55008,0.51585,0.5212,0.95216,0.9534,0.44767,0.46714,0.88513,0.884,0.56147,0.56695,0.55579,0.56449,0.55963,0.53309,0.58054,0.95396,0.51574,0.51701,0.52973,0.85313,0.85613,0.85344,0.93597,0.59788,0.59721,0.59591,0.59562,0.58456,0.5827,0.56155,0.57423,0.55986,0.56058,0.98065,0.99264,0.97979,0.99409,0.98004,0.98627,0.98681,0.98632,0.98125,0.9607,0.57233,0.57273,0.57013,0.57401,0.56485,0.5729,0.56548,0.57431,0.56768,0.56887,0.97359,0.99632,0.98226,0.99866,0.98047,0.97783,0.97121,0.98604,0.98702,0.95962,0.57116,0.56946,0.5718,0.56972,0.57455,0.57033,0.56722,0.57392,0.56847,0.56581,0.94935,0.96539,0.99243,0.97184,0.982,0.98731,0.98302,0.96497,0.98651,0.97513,0.97638,0.97916,0.97711,0.99692,0.99779,0.98514,0.98684,0.98657,0.96267,0.9615,0.96091,0.95614,0.96808,0.98254,0.98075,1.0,0.98078,0.98579,0.98683,0.97956,0.95774,0.96509,0.96548,0.99293,0.99225,0.97352,0.97341,0.97953,0.95608,0.798
216,0.55969,0.56506,0.56883,0.56342,0.56635,0.60524,0.60419,0.60429,0.60324,0.59338,0.59305,0.58922,0.58756,0.58826,0.59299,0.57004,0.56735,0.57439,0.57192,0.56647,0.56088,0.57087,0.56989,0.56686,0.56568,0.56195,0.56565,0.57396,0.57244,0.56575,0.55886,0.56965,0.57045,0.5708,0.57103,0.56715,0.56816,0.57074,0.57073,0.56584,0.56673,0.57078,0.57033,0.573,0.57421,0.56646,0.56662,0.57384,0.57176,0.56789,0.56657,0.5768,0.57161,0.57044,0.57126,0.56292,0.56441,0.57112,0.57177,0.56554,0.56751,0.57274,0.56492,0.57456,0.5607,0.56688,0.56676,0.57455,0.57133,0.56876,0.56413,0.56885,0.57031,0.57063,0.5702,0.5691,0.56643,0.57527,0.57345,0.56518,0.55893,0.56969,0.56781,0.57807,0.54765,0.5687,0.56702,0.57499,0.57148,0.56409,0.56629,0.56723,0.57246,0.57086,0.57393,0.56837,0.57421,0.56528,0.56284,0.56853,0.568,0.54518,0.56187,0.55998,0.48217,0.532,0.48896,0.50331,0.53798,0.49926,0.53078,0.96642,0.95846,0.96032,0.94554,0.55418,0.5635,0.53042,0.53456,0.97152,0.97225,0.45267,0.47069,0.89843,0.89891,0.57176,0.57609,0.5672,0.57502,0.57066,0.54884,0.59312,0.95262,0.52932,0.52881,0.54275,0.85024,0.84729,0.8447,0.95673,0.6099,0.60919,0.60799,0.60774,0.59637,0.59437,0.57157,0.58614,0.57002,0.57133,0.96422,0.96659,0.96831,0.96801,0.96499,0.98789,0.98475,0.98524,0.99943,0.97972,0.58175,0.58305,0.58306,0.58763,0.58123,0.58593,0.58159,0.58689,0.5776,0.57916,0.96061,0.97357,0.96623,0.97449,0.97196,0.96215,0.97616,0.98858,0.98995,0.97954,0.58081,0.57893,0.58498,0.58239,0.58681,0.58398,0.58072,0.58589,0.57813,0.57431,0.937,0.94544,0.96746,0.95557,0.96658,0.98487,0.98915,0.97523,0.98946,0.99811,0.96235,0.9632,0.96114,0.97855,0.9739,0.97649,0.98433,0.98625,0.98001,0.97975,0.94386,0.94152,0.95096,0.967,0.97988,0.98078,1.0,0.98687,0.98761,0.99928,0.94566,0.95192,0.95573,0.96939,0.96888,0.95986,0.96163,0.98322,0.97784,0.82059
217,0.53503,0.54064,0.5426,0.53874,0.54207,0.5799,0.5789,0.57907,0.57807,0.56882,0.56857,0.5644,0.56289,0.56243,0.56699,0.54676,0.54292,0.54858,0.54839,0.54236,0.53678,0.54545,0.5438,0.54242,0.54078,0.53795,0.54081,0.54877,0.54854,0.54015,0.53598,0.54499,0.54659,0.54505,0.54439,0.54127,0.54314,0.54589,0.54542,0.54084,0.54081,0.54588,0.54537,0.54688,0.54875,0.54129,0.54324,0.54871,0.54726,0.5439,0.54033,0.5518,0.5469,0.54612,0.54836,0.54077,0.53958,0.54893,0.5448,0.54142,0.54126,0.54698,0.5407,0.54906,0.53565,0.54321,0.54067,0.54866,0.54891,0.54405,0.53915,0.54419,0.54597,0.54571,0.54519,0.54464,0.54173,0.55084,0.54747,0.53845,0.53323,0.54491,0.54152,0.5513,0.5227,0.54367,0.54354,0.55128,0.54708,0.53797,0.5396,0.54342,0.54638,0.54467,0.54781,0.54242,0.54698,0.54162,0.53698,0.54252,0.54211,0.50551,0.53606,0.53435,0.46842,0.49141,0.4751,0.48809,0.5113,0.47697,0.49243,0.96831,0.96759,0.96176,0.95874,0.52419,0.53445,0.49978,0.50945,0.97419,0.97056,0.44239,0.45508,0.90594,0.90397,0.54776,0.55382,0.54161,0.55043,0.54496,0.52047,0.57101,0.97322,0.4959,0.50532,0.51983,0.84868,0.84822,0.8468,0.93829,0.58466,0.58388,0.58318,0.58299,0.57238,0.57043,0.54508,0.56053,0.54461,0.5449,0.98445,0.98048,0.98807,0.98115,0.98624,0.98981,0.99918,0.99963,0.98559,0.96861,0.55665,0.55733,0.56379,0.56866,0.55683,0.56561,0.56063,0.56545,0.5505,0.55176,0.98141,0.98466,0.98582,0.98057,0.98988,0.98464,0.97583,0.99931,0.99905,0.96749,0.55742,0.55572,0.56523,0.56259,0.56508,0.5611,0.55524,0.56313,0.55247,0.55062,0.96341,0.96658,0.98189,0.97975,0.98643,0.99924,0.98535,0.97362,0.99938,0.98238,0.98522,0.98403,0.98284,0.98733,0.98453,0.99198,0.99902,0.99942,0.96935,0.96874,0.96452,0.96169,0.97734,0.98746,0.97009,0.98579,0.98687,1.0,0.99978,0.98545,0.97281,0.97827,0.97955,0.97618,0.97556,0.98553,0.98855,0.99796,0.96631,0.80769
