,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
196,0.41223,0.65307,0.48062,0.56224,0.35491,0.65515,0.65051,0.42815,0.42094,0.46331,0.4524,0.56657,0.71336,0.4624,0.56415,0.60222,0.42044,0.71216,0.60215,0.58256,0.45845,0.36453,0.36569,0.66651,0.37771,0.56239,0.61111,0.60888,0.46989,0.39335,0.45002,0.46445,0.67152,0.40957,0.64842,0.47285,0.47509,0.64692,0.67797,0.50001,0.65046,0.43089,0.43335,0.3399,0.41078,0.49784,0.62227,0.50087,0.42768,0.4385,0.6815,0.65538,0.43631,0.60755,0.48006,0.47849,0.43806,0.74671,0.38669,0.48453,0.36479,0.58783,0.44025,0.56978,0.67683,0.47092,0.42103,0.42789,0.59739,0.44327,0.38483,0.65467,0.44579,0.65928,0.65296,0.43683,0.64458,0.62487,0.64952,0.65022,0.39075,0.73338,0.44703,0.61993,0.60006,0.42645,0.65384,0.60333,0.6464,0.66132,0.43548,0.63935,0.56362,0.6501,0.61785,0.46471,0.64012,0.43971,0.57823,0.61276,0.44579,0.44624,0.61431,0.42651,0.47695,0.46598,0.44736,0.55184,0.45339,0.61889,0.37552,0.5577,0.57389,0.57777,0.56392,0.51144,0.36251,0.39925,0.53749,0.3797,0.42239,0.6446,0.44015,0.66169,0.42043,0.35228,0.61476,0.376,0.45039,0.37397,0.48282,0.43377,0.6555,0.65106,0.45862,0.69666,0.40448,0.56453,0.59873,0.5997,0.48062,0.40221,0.38517,0.41932,0.46775,0.61047,0.46497,0.40684,0.63768,0.3309,0.43818,0.42945,0.6539,0.646,0.64531,0.62851,0.4643,0.57917,0.46551,0.45899,0.57884,0.45768,0.60954,0.66279,0.65271,0.43172,0.42693,0.58538,0.64512,0.626,0.59255,0.34021,0.42734,0.49734,0.61607,0.67076,0.41963,0.37201,0.37364,0.5819,0.42751,0.45475,0.79491,0.67731,0.53154,0.418,0.39185,0.41951,0.42375,0.35887,0.33214,0.64583,0.49116,0.54164,0.41788,0.70165,1.0,0.67413,0.75737,0.41042,0.39868,0.64868,0.67233,0.68046,0.38858,0.4256,0.44329,0.38972,0.63455,0.57291,0.62917,0.47522,0.46033,0.50892,0.53761
197,0.38341,0.38001,0.58866,0.59147,0.35521,0.38359,0.38188,0.56335,0.38284,0.38376,0.5657,0.5909,0.64174,0.40272,0.56771,0.57606,0.39106,0.38275,0.3796,0.39242,0.59115,0.35868,0.38085,0.58567,0.4039,0.57931,0.56608,0.59067,0.4898,0.41829,0.58173,0.3869,0.58771,0.59404,0.57424,0.40081,0.40555,0.57758,0.38371,0.42112,0.37269,0.39384,0.5737,0.3414,0.39279,0.49802,0.51414,0.46172,0.38302,0.38222,0.59008,0.40552,0.60351,0.60269,0.59132,0.4084,0.38117,0.56772,0.51672,0.58369,0.35657,0.57985,0.37976,0.41293,0.40729,0.40169,0.57163,0.37771,0.39,0.59302,0.36737,0.57089,0.38723,0.46645,0.64578,0.57297,0.56937,0.55984,0.42385,0.57198,0.37053,0.57967,0.39944,0.59062,0.61259,0.56988,0.57453,0.54188,0.57566,0.5798,0.41481,0.4133,0.36129,0.40129,0.5518,0.42499,0.60907,0.38036,0.49884,0.59744,0.40479,0.46788,0.50622,0.38704,0.40426,0.39533,0.58021,0.57443,0.4156,0.63983,0.56958,0.59815,0.37073,0.3623,0.34895,0.52785,0.3713,0.40348,0.55098,0.57979,0.58728,0.58135,0.42851,0.38509,0.37935,0.34761,0.35902,0.59223,0.41379,0.3672,0.41181,0.37561,0.58124,0.39378,0.42453,0.38666,0.57715,0.40161,0.53302,0.53567,0.58311,0.5721,0.57994,0.57617,0.56672,0.37025,0.5862,0.57959,0.38819,0.33025,0.38294,0.57192,0.57127,0.56961,0.56872,0.55101,0.4032,0.56506,0.56827,0.56347,0.56735,0.39953,0.38349,0.5701,0.56496,0.38534,0.395,0.53678,0.71577,0.38463,0.54038,0.34453,0.39674,0.39953,0.37975,0.80903,0.58447,0.39976,0.38964,0.60978,0.76993,0.49515,0.69438,0.70339,0.59845,0.39174,0.58097,0.59201,0.39247,0.33937,0.35895,0.44993,0.42854,0.48876,0.44117,0.63761,0.67407,1.0,0.64393,0.4909,0.434,0.475,0.66395,0.83574,0.81368,0.39789,0.57475,0.39236,0.57467,0.56887,0.35479,0.45403,0.44162,0.495,0.49622
198,0.37465,0.64181,0.40074,0.38401,0.34443,0.65434,0.64449,0.64152,0.56112,0.55534,0.54951,0.42231,0.48317,0.38911,0.38852,0.40916,0.39092,0.47552,0.46055,0.38889,0.67369,0.34777,0.37523,0.40284,0.63213,0.57221,0.42836,0.5883,0.49558,0.55607,0.39211,0.64384,0.64302,0.42942,0.62712,0.59768,0.62171,0.62523,0.43856,0.62941,0.39932,0.57027,0.65249,0.33568,0.61114,0.44292,0.49453,0.45333,0.65793,0.38359,0.66877,0.39235,0.6222,0.62174,0.65803,0.65824,0.65239,0.48592,0.38238,0.40267,0.61094,0.58744,0.40462,0.46231,0.4691,0.39221,0.55617,0.55378,0.61425,0.61469,0.54163,0.64996,0.67944,0.54023,0.63571,0.64982,0.63819,0.60263,0.3995,0.64292,0.40177,0.44714,0.6155,0.37161,0.43691,0.64898,0.38482,0.59772,0.62447,0.62872,0.69712,0.40648,0.35239,0.46611,0.61146,0.44375,0.64293,0.64799,0.46987,0.40488,0.40143,0.49579,0.48693,0.66434,0.63535,0.63517,0.70985,0.37834,0.73433,0.59782,0.35895,0.56396,0.36924,0.56049,0.35755,0.36971,0.58033,0.55083,0.51944,0.59301,0.59424,0.39454,0.39848,0.43759,0.5561,0.60158,0.60079,0.60805,0.44291,0.36369,0.40105,0.64187,0.39074,0.62989,0.39824,0.47666,0.45283,0.54053,0.58772,0.5847,0.39853,0.45389,0.41818,0.46421,0.52815,0.41006,0.39979,0.415,0.43811,0.33612,0.65204,0.65068,0.64935,0.64143,0.6401,0.46139,0.62846,0.62445,0.38984,0.62992,0.39346,0.63767,0.48504,0.43737,0.44831,0.65717,0.38574,0.33592,0.62342,0.41422,0.58665,0.33926,0.37524,0.45645,0.42753,0.64398,0.64177,0.40569,0.40914,0.56009,0.7035,0.40973,0.65933,0.73503,0.50271,0.41792,0.43039,0.43214,0.39684,0.35323,0.33478,0.45177,0.48783,0.5114,0.41932,0.38267,0.75737,0.64393,1.0,0.39538,0.38627,0.41149,0.6299,0.64042,0.63403,0.37821,0.60657,0.35381,0.64719,0.5768,0.42768,0.41856,0.41166,0.44066,0.4706
199,0.36534,0.57845,0.58053,0.35832,0.5847,0.57991,0.58118,0.36509,0.36488,0.56905,0.56355,0.3948,0.39854,0.55861,0.56525,0.36008,0.56273,0.39048,0.55899,0.55509,0.62083,0.54908,0.46529,0.38337,0.62676,0.36829,0.40517,0.60693,0.47058,0.40919,0.60278,0.37441,0.38294,0.39012,0.36828,0.62432,0.6438,0.37239,0.62509,0.38679,0.58193,0.35889,0.58196,0.54304,0.39557,0.42611,0.52039,0.47417,0.36941,0.36944,0.39029,0.57672,0.3765,0.37589,0.61779,0.61303,0.369,0.40649,0.70613,0.57517,0.37615,0.361,0.37127,0.39531,0.39293,0.37794,0.36348,0.36551,0.6113,0.38276,0.5316,0.37021,0.60498,0.53514,0.60264,0.58123,0.3648,0.54494,0.37763,0.57798,0.36439,0.3854,0.37136,0.35304,0.42224,0.5765,0.58622,0.35553,0.36776,0.38584,0.38407,0.67512,0.37844,0.5642,0.55886,0.37551,0.376,0.36863,0.42151,0.44255,0.53639,0.47858,0.51433,0.58312,0.37943,0.58762,0.57815,0.56107,0.38604,0.42107,0.34575,0.36185,0.55731,0.55358,0.55082,0.33965,0.59324,0.35574,0.33248,0.5842,0.5653,0.37491,0.38402,0.56906,0.55609,0.37048,0.36711,0.59034,0.37003,0.36194,0.3842,0.36649,0.57187,0.58205,0.37464,0.5677,0.37775,0.56218,0.34495,0.36113,0.5835,0.37857,0.36737,0.39997,0.36642,0.55799,0.38354,0.40658,0.58776,0.5363,0.36983,0.57858,0.57946,0.36522,0.36455,0.37322,0.55979,0.55719,0.55705,0.36152,0.36338,0.35556,0.56065,0.39174,0.38756,0.3712,0.40027,0.37009,0.62047,0.55977,0.35231,0.57376,0.41538,0.42888,0.51985,0.65435,0.72208,0.66392,0.50538,0.60585,0.67695,0.67442,0.66084,0.67344,0.67563,0.59696,0.37307,0.38682,0.36943,0.55697,0.56802,0.41439,0.43277,0.45133,0.41231,0.43269,0.41043,0.4909,0.39538,1.0,0.42288,0.64312,0.65685,0.45162,0.64346,0.6074,0.60278,0.51187,0.61417,0.37834,0.53969,0.49271,0.3749,0.48005,0.46751
200,0.63365,0.62636,0.62729,0.35393,0.6292,0.63244,0.35239,0.6234,0.53215,0.53378,0.34974,0.54078,0.39706,0.35187,0.54,0.57636,0.55511,0.63199,0.54623,0.3498,0.66682,0.35546,0.66113,0.62768,0.44956,0.35816,0.53342,0.40191,0.57444,0.46413,0.64404,0.63063,0.36701,0.38639,0.61748,0.5893,0.60091,0.35844,0.39356,0.62831,0.43563,0.40856,0.63353,0.34935,0.62454,0.46527,0.49732,0.42672,0.63633,0.63072,0.66487,0.35917,0.58527,0.35843,0.66156,0.654,0.63126,0.62726,0.74925,0.62468,0.36648,0.56704,0.37118,0.44039,0.56601,0.62942,0.53048,0.52938,0.34916,0.57952,0.35505,0.63,0.68255,0.49504,0.42427,0.63128,0.62393,0.60105,0.36516,0.35236,0.37229,0.63005,0.35789,0.60656,0.57067,0.62857,0.63183,0.35322,0.3552,0.62341,0.67424,0.39049,0.36178,0.55733,0.35936,0.41659,0.62155,0.63,0.46075,0.42311,0.37061,0.40102,0.49612,0.6392,0.63008,0.63179,0.64904,0.53408,0.73593,0.39534,0.3308,0.34436,0.52533,0.33323,0.32862,0.49997,0.35244,0.54235,0.50525,0.55269,0.58015,0.60604,0.51555,0.4025,0.53494,0.61666,0.61376,0.63857,0.41717,0.54952,0.63025,0.62555,0.35676,0.35935,0.51308,0.63052,0.62025,0.53516,0.61044,0.35449,0.62913,0.61609,0.6077,0.63454,0.36043,0.37388,0.60362,0.63973,0.43569,0.56486,0.63234,0.6304,0.62868,0.62646,0.62483,0.53844,0.35269,0.55163,0.55126,0.55527,0.54991,0.34549,0.54835,0.55042,0.54401,0.63781,0.61328,0.60509,0.61192,0.4177,0.60847,0.35452,0.3855,0.46006,0.41855,0.64848,0.66218,0.62113,0.61127,0.57064,0.3798,0.67586,0.41666,0.38037,0.5234,0.3906,0.61638,0.39233,0.37115,0.38609,0.35054,0.54389,0.41449,0.47637,0.40519,0.82552,0.3984,0.434,0.38627,0.42288,1.0,0.60989,0.44087,0.43166,0.40887,0.60874,0.58901,0.32723,0.60915,0.59038,0.3467,0.49344,0.37683,0.41438,0.46409
201,0.36079,0.37058,0.39929,0.37878,0.55712,0.36201,0.36413,0.35932,0.37309,0.38823,0.56631,0.37794,0.60296,0.40314,0.56912,0.40599,0.58351,0.60645,0.58707,0.40632,0.39949,0.55905,0.59476,0.58327,0.58977,0.57926,0.57504,0.59052,0.4529,0.58884,0.38773,0.37602,0.40225,0.37682,0.37917,0.40256,0.41535,0.37349,0.63167,0.58835,0.37556,0.56901,0.36351,0.54341,0.60813,0.45659,0.51711,0.48892,0.36141,0.56861,0.40228,0.39536,0.59375,0.37792,0.59102,0.58575,0.365,0.61755,0.60984,0.39034,0.36047,0.38879,0.39913,0.4039,0.5415,0.40431,0.3685,0.37425,0.40042,0.39828,0.52923,0.56793,0.38245,0.5595,0.37758,0.36437,0.36136,0.3752,0.578,0.56798,0.36344,0.37767,0.57439,0.3545,0.62459,0.56564,0.37058,0.33517,0.37463,0.58931,0.38766,0.63721,0.35577,0.62783,0.35059,0.59396,0.40057,0.36607,0.50243,0.62511,0.3843,0.42288,0.51993,0.36158,0.39518,0.38967,0.38327,0.53937,0.41683,0.62797,0.34846,0.35031,0.57773,0.56497,0.56473,0.34434,0.57452,0.40544,0.55479,0.38172,0.37849,0.57498,0.3776,0.56806,0.3623,0.35144,0.35498,0.59594,0.58067,0.58537,0.40228,0.36336,0.4007,0.38748,0.38621,0.58504,0.37428,0.39256,0.32731,0.34789,0.39675,0.37218,0.36658,0.38549,0.55551,0.57532,0.42061,0.38945,0.57787,0.53609,0.36557,0.36128,0.36348,0.36097,0.36015,0.59938,0.57018,0.57295,0.40551,0.58667,0.4103,0.40483,0.58466,0.61118,0.38936,0.36326,0.40698,0.54634,0.44398,0.57592,0.33485,0.55046,0.43572,0.49285,0.54923,0.84904,0.62615,0.69947,0.60773,0.51481,0.655,0.6313,0.70387,0.4684,0.72954,0.37918,0.36642,0.37707,0.37742,0.5469,0.5632,0.52517,0.49061,0.44842,0.35638,0.49545,0.64868,0.47503,0.41134,0.64315,0.60989,1.0,0.74601,0.45194,0.6779,0.37686,0.57531,0.34212,0.38145,0.36702,0.58139,0.40149,0.36544,0.41096,0.45316
202,0.34231,0.3488,0.36832,0.35808,0.55884,0.34315,0.55227,0.34121,0.34553,0.35848,0.53298,0.34788,0.60913,0.36481,0.53572,0.38589,0.55881,0.35473,0.56365,0.36787,0.37274,0.55477,0.65112,0.56216,0.41625,0.55993,0.53908,0.37116,0.49704,0.58808,0.36306,0.35472,0.37224,0.35123,0.55265,0.37488,0.38024,0.35333,0.62751,0.57104,0.36694,0.54298,0.34456,0.54551,0.39302,0.46239,0.4145,0.45677,0.34543,0.34823,0.37634,0.36466,0.35457,0.56599,0.39029,0.37922,0.34571,0.35761,0.59807,0.56079,0.36747,0.35198,0.38316,0.52822,0.52701,0.3697,0.34433,0.34805,0.55947,0.36108,0.34141,0.34472,0.35634,0.56366,0.36592,0.55266,0.3426,0.54555,0.35198,0.55197,0.34807,0.35461,0.55762,0.33478,0.35798,0.34198,0.5535,0.33528,0.5522,0.57501,0.36253,0.60264,0.36429,0.58443,0.5627,0.55871,0.5731,0.34605,0.40762,0.60348,0.35385,0.45403,0.47539,0.34536,0.36628,0.3626,0.36002,0.51324,0.38072,0.5872,0.32241,0.32999,0.54379,0.53725,0.53764,0.31804,0.5603,0.36283,0.33783,0.34947,0.34445,0.55879,0.35246,0.35443,0.34906,0.35345,0.35153,0.61633,0.54543,0.56472,0.37284,0.34413,0.55719,0.55561,0.35758,0.57867,0.34902,0.37051,0.32024,0.54926,0.367,0.34699,0.34694,0.36059,0.36333,0.56155,0.37955,0.36675,0.56843,0.53518,0.34629,0.55274,0.34419,0.34213,0.34163,0.34964,0.54647,0.54966,0.36616,0.38003,0.37043,0.55089,0.56009,0.35346,0.35437,0.34498,0.35972,0.56966,0.38662,0.55783,0.33726,0.56288,0.44864,0.461,0.5281,0.75917,0.49234,0.64938,0.65192,0.67952,0.63878,0.63671,0.69603,0.62203,0.61112,0.54412,0.34793,0.3586,0.35075,0.3733,0.57942,0.51346,0.46307,0.44574,0.3448,0.50563,0.67233,0.66395,0.62991,0.65685,0.44087,0.74601,1.0,0.64186,0.64849,0.35655,0.35335,0.32535,0.55117,0.34705,0.54387,0.41312,0.32551,0.38707,0.46327
203,0.40515,0.39554,0.41376,0.39774,0.35694,0.39922,0.57876,0.39244,0.39819,0.38915,0.56703,0.6125,0.65951,0.41139,0.56771,0.57788,0.40404,0.38653,0.38286,0.57128,0.41642,0.35607,0.36782,0.58549,0.38619,0.57848,0.57548,0.59474,0.48114,0.39462,0.58498,0.38762,0.59027,0.60744,0.57661,0.40128,0.40192,0.57752,0.62047,0.41767,0.58683,0.40382,0.58025,0.33073,0.38126,0.50618,0.50913,0.45658,0.39862,0.39962,0.41076,0.40946,0.60854,0.60794,0.39369,0.39915,0.39358,0.38447,0.58539,0.58367,0.35475,0.58304,0.57237,0.41887,0.40375,0.40409,0.57462,0.39172,0.40543,0.43393,0.58454,0.39318,0.39075,0.61968,0.66196,0.39465,0.38889,0.40686,0.43461,0.5774,0.60199,0.58235,0.40924,0.59762,0.62327,0.57649,0.40569,0.54051,0.57686,0.41327,0.42983,0.41949,0.36248,0.39882,0.54942,0.42942,0.60612,0.39415,0.49858,0.59749,0.41829,0.47153,0.50281,0.4026,0.4046,0.39636,0.40967,0.57685,0.42862,0.65431,0.40147,0.62338,0.36706,0.595,0.35602,0.53064,0.59661,0.58911,0.5579,0.40193,0.37914,0.43459,0.4383,0.38693,0.39369,0.34326,0.35272,0.36585,0.41827,0.35655,0.40894,0.38794,0.58505,0.57975,0.43216,0.38026,0.58323,0.40398,0.53316,0.33754,0.40455,0.57763,0.59039,0.57796,0.43184,0.37549,0.58722,0.58052,0.65778,0.32824,0.39661,0.57867,0.39514,0.39264,0.39028,0.39043,0.41093,0.57265,0.40829,0.56456,0.40385,0.41003,0.38447,0.57953,0.5702,0.40046,0.40903,0.5371,0.70954,0.38149,0.53964,0.34103,0.40187,0.47176,0.56738,0.75129,0.46576,0.38044,0.38415,0.60667,0.54716,0.5393,0.69166,0.70479,0.58488,0.39186,0.59097,0.59716,0.57231,0.33681,0.34774,0.44612,0.48911,0.50502,0.4534,0.62043,0.68046,0.83574,0.64043,0.45162,0.43166,0.45194,0.64193,1.0,0.87849,0.57257,0.40152,0.40177,0.57307,0.56826,0.35934,0.44523,0.4379,0.4898,0.49515
204,0.40236,0.40055,0.39817,0.4046,0.363,0.39738,0.57691,0.39304,0.39766,0.39089,0.56619,0.60634,0.38761,0.39465,0.56631,0.40541,0.57715,0.39051,0.38647,0.57357,0.40917,0.54704,0.5686,0.57816,0.57324,0.5765,0.57154,0.58957,0.43083,0.56961,0.40025,0.38994,0.58334,0.38489,0.57438,0.39165,0.61516,0.39415,0.59801,0.57167,0.54044,0.57701,0.39671,0.53094,0.37582,0.46969,0.50277,0.45396,0.3961,0.40135,0.5839,0.3932,0.40503,0.6086,0.38981,0.39779,0.39535,0.38276,0.58303,0.57642,0.54894,0.40435,0.57341,0.54584,0.40016,0.38907,0.57917,0.39506,0.63927,0.41826,0.58097,0.39488,0.39456,0.6037,0.38542,0.39573,0.39438,0.38798,0.41839,0.57524,0.37638,0.37724,0.39908,0.36468,0.4086,0.57457,0.58034,0.33113,0.57372,0.39462,0.416,0.62266,0.58958,0.38953,0.34032,0.58819,0.398,0.39548,0.40268,0.59382,0.55017,0.47372,0.49545,0.39814,0.39124,0.3895,0.39651,0.57987,0.42097,0.63733,0.41779,0.63916,0.56806,0.55724,0.55575,0.36387,0.60191,0.43443,0.41485,0.59489,0.38448,0.41946,0.41932,0.38809,0.39612,0.54793,0.35109,0.58401,0.57398,0.54701,0.39478,0.39285,0.58069,0.57547,0.41151,0.38204,0.38242,0.56047,0.32438,0.336,0.39076,0.3823,0.379,0.3796,0.41157,0.55807,0.57207,0.37486,0.568,0.54078,0.39597,0.57658,0.39587,0.39633,0.39521,0.39141,0.57279,0.3917,0.39197,0.38861,0.39842,0.39282,0.38477,0.38226,0.38446,0.39888,0.41274,0.33688,0.70127,0.56064,0.33263,0.53971,0.4296,0.47276,0.54059,0.75381,0.48561,0.60737,0.37334,0.38959,0.76541,0.50165,0.6591,0.70397,0.59982,0.58902,0.37867,0.37892,0.56718,0.5392,0.55169,0.44153,0.49068,0.49782,0.37996,0.40992,0.38858,0.81361,0.63403,0.64346,0.40887,0.67758,0.64851,0.87849,1.0,0.57109,0.39882,0.38756,0.40113,0.34931,0.56121,0.49099,0.35861,0.43385,0.48778
205,0.8407,0.82385,0.7697,0.76632,0.62066,0.84675,0.44539,0.82184,0.44431,0.72627,0.66499,0.59326,0.65498,0.62409,0.65068,0.42559,0.65338,0.63946,0.64011,0.45466,0.86794,0.61947,0.62556,0.4661,0.63252,0.34309,0.56076,0.5734,0.46163,0.41326,0.85497,0.81324,0.46729,0.73002,0.45118,0.45648,0.77089,0.45187,0.58222,0.69637,0.63571,0.47042,0.84121,0.60913,0.53396,0.56423,0.57685,0.46452,0.84956,0.84164,0.46373,0.76069,0.44626,0.75636,0.78513,0.83258,0.82427,0.53376,0.66715,0.46358,0.61716,0.4796,0.58588,0.60299,0.64294,0.80026,0.7196,0.44255,0.74963,0.44775,0.58119,0.83133,0.68649,0.58136,0.6289,0.44721,0.79316,0.4008,0.66675,0.44666,0.71323,0.58681,0.70897,0.44747,0.5819,0.44348,0.45255,0.33437,0.44572,0.66201,0.86304,0.76462,0.5241,0.54505,0.3481,0.4962,0.46861,0.82938,0.56479,0.40629,0.62179,0.62775,0.55506,0.86242,0.79967,0.806,0.77677,0.73926,0.81208,0.54629,0.36975,0.37354,0.52667,0.5332,0.52551,0.36004,0.5409,0.58245,0.5637,0.34952,0.74432,0.44875,0.44227,0.72667,0.44556,0.61307,0.61424,0.63755,0.51629,0.53289,0.77403,0.80778,0.45043,0.46333,0.4471,0.70762,0.55782,0.47004,0.33301,0.33203,0.78987,0.55236,0.53926,0.5261,0.4558,0.7275,0.46168,0.44111,0.70036,0.60364,0.84087,0.4449,0.44732,0.8086,0.43957,0.52468,0.62356,0.61821,0.6159,0.43465,0.60916,0.60905,0.6403,0.57018,0.56287,0.84642,0.72919,0.33182,0.66919,0.67199,0.3354,0.34041,0.37201,0.54014,0.60184,0.561,0.36378,0.55778,0.37434,0.52276,0.5941,0.36789,0.57728,0.63067,0.48967,0.78623,0.5546,0.70731,0.60084,0.5808,0.34267,0.63361,0.59741,0.52406,0.41156,0.35034,0.42554,0.3973,0.37821,0.60745,0.6087,0.37721,0.35655,0.57257,0.57107,1.0,0.47328,0.67375,0.87934,0.38448,0.60492,0.59787,0.58291,0.66182,0.53867
206,0.84499,0.8556,0.82478,0.80554,0.33873,0.8581,0.85503,0.84563,0.74026,0.76026,0.74569,0.60151,0.54874,0.62659,0.7275,0.43547,0.44948,0.56117,0.56729,0.45105,0.85469,0.34109,0.61935,0.825,0.62727,0.56167,0.58003,0.57328,0.45377,0.56136,0.88452,0.86425,0.86963,0.72536,0.80835,0.75504,0.80921,0.75129,0.4356,0.72365,0.38537,0.7168,0.86235,0.33234,0.5436,0.57287,0.63278,0.41394,0.85872,0.86559,0.84454,0.82082,0.79685,0.79215,0.78741,0.84356,0.85212,0.70241,0.65396,0.78751,0.61119,0.76327,0.37475,0.61272,0.64344,0.84573,0.7341,0.73819,0.76557,0.69446,0.56075,0.85861,0.73054,0.56565,0.58126,0.85997,0.83353,0.69692,0.68196,0.85162,0.71261,0.71799,0.74334,0.46533,0.67195,0.84928,0.86575,0.59711,0.7641,0.67624,0.8201,0.72214,0.53837,0.64862,0.62286,0.49928,0.78283,0.86172,0.57281,0.57329,0.45018,0.68015,0.62235,0.8569,0.85892,0.87051,0.72385,0.74043,0.78266,0.5446,0.61369,0.37954,0.36904,0.36404,0.36684,0.55641,0.34748,0.38321,0.55522,0.58885,0.79946,0.67338,0.57028,0.71018,0.44363,0.60698,0.34396,0.64498,0.70088,0.52738,0.82739,0.84651,0.81085,0.46691,0.59636,0.69439,0.72753,0.73642,0.60745,0.59607,0.4718,0.72071,0.7033,0.69425,0.45583,0.72119,0.63708,0.65425,0.50765,0.60477,0.86381,0.85504,0.85814,0.84358,0.83948,0.66505,0.4397,0.4431,0.44211,0.43836,0.44147,0.61106,0.55124,0.58666,0.66049,0.85952,0.76622,0.59501,0.74076,0.5593,0.33402,0.33784,0.38524,0.53035,0.59934,0.56315,0.59335,0.357,0.60924,0.52015,0.37384,0.58184,0.57528,0.6213,0.48629,0.45365,0.71181,0.70213,0.61236,0.57648,0.6087,0.63459,0.66382,0.5211,0.46704,0.57318,0.44339,0.57475,0.60657,0.60278,0.58901,0.57531,0.35335,0.40153,0.39882,0.47328,1.0,0.66628,0.83378,0.6408,0.6217,0.57635,0.58578,0.64977,0.58312
