,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
150,0.35867,0.35255,0.35594,0.34455,0.36941,0.38021,0.41495,0.3699,0.45066,0.60719,0.38805,0.38378,0.31558,0.32817,0.39081,0.71682,0.55205,0.50068,0.53489,0.45438,0.34309,0.35386,0.35959,0.35179,0.36219,0.36622,0.36871,0.37012,0.36345,0.36763,0.39217,0.39217,0.39078,0.39078,0.38878,0.37436,0.35521,0.41898,0.32557,0.38946,0.38805,0.38378,0.31558,0.32817,0.39081,0.34899,0.37153,0.32191,0.34519,0.38338,0.36782,0.35464,0.36195,0.35979,0.36781,0.36916,0.36168,0.57997,0.32576,0.32451,0.35179,0.36219,0.35627,0.34309,0.35386,0.29287,0.29435,0.2617,0.29287,0.32059,0.39217,0.39078,0.39217,0.39078,0.39078,0.36315,0.61037,0.33119,0.67432,0.36823,0.30681,0.30188,0.29737,0.3111,0.30833,0.42381,0.37942,0.69144,0.7021,0.38612,0.38239,0.38239,0.38239,0.39907,0.38878,0.39266,0.35091,0.73328,0.37463,0.25621,0.59816,0.44941,0.38021,0.41495,0.3699,0.38617,0.73854,0.71007,0.18606,0.34073,0.77608,0.3984,0.40666,0.44536,0.73204,0.37304,0.38878,0.38809,0.38613,0.66611,0.58359,0.36867,0.34997,0.35727,0.65792,0.31599,0.31291,0.33067,0.32742,0.34798,0.34644,0.34927,0.36437,0.55606,0.32447,0.65792,0.66088,0.34543,0.63781,0.68464,0.36955,0.36202,0.36767,0.34129,0.35437,0.36068,0.36466,0.32963,0.59763,0.31737,1.0,0.37665,0.35004,0.70183,0.34703,0.39052,0.56265,0.29603,0.29459,0.29481,0.27898,0.38805,0.38378,0.31558,0.32817,0.39081,0.37918,0.36936,0.4931,0.39979,0.40477,0.37463,0.33616,0.73328,0.3513,0.25621,0.37161,0.70689,0.6982,0.71047,0.70688,0.63244,0.31729,0.31449,0.31542,0.31866,0.31529
151,0.91343,0.84032,0.91116,0.83709,0.84532,0.38488,0.4544,0.42579,0.43652,0.43175,0.18439,0.40277,0.29112,0.24681,0.24494,0.17985,0.13721,0.19856,0.12226,0.17045,0.88983,0.91591,0.91184,0.87385,0.90668,0.5078,0.43794,0.49578,0.52176,0.51711,0.59415,0.59415,0.22946,0.22946,0.58993,0.32786,0.34798,0.28835,0.39662,0.27847,0.18439,0.40277,0.29112,0.24681,0.24494,0.73629,0.54846,0.45891,0.42702,0.57337,0.56675,0.35357,0.86082,0.62428,0.5601,0.52405,0.46849,0.48933,0.54756,0.59067,0.87385,0.90668,0.89848,0.88983,0.91591,0.54105,0.52856,0.51986,0.54105,0.61697,0.59415,0.22946,0.59415,0.22946,0.22946,0.81653,0.50946,0.64888,0.48846,0.39684,0.62488,0.62087,0.61915,0.62692,0.61537,0.39696,0.4609,0.44592,0.44228,0.42832,0.54926,0.54926,0.54926,0.54944,0.58993,0.38061,0.57789,0.39937,0.41474,0.41758,0.31969,0.41382,0.38488,0.4544,0.42579,0.47273,0.34714,0.33918,0.12352,0.56303,0.30532,0.43525,0.37335,0.37077,0.37335,0.36472,0.58994,0.54944,0.51307,0.54528,0.49853,0.57147,0.51634,0.35357,0.55824,0.57687,0.56269,0.57565,0.58242,0.52378,0.46039,0.45558,0.45346,0.52418,0.52145,0.56011,0.55871,0.46471,0.62815,0.55101,0.90768,0.86352,0.91082,0.81745,0.84868,0.6144,0.61576,0.61991,0.61435,0.61635,0.10966,1.0,0.83725,0.87974,0.853,0.88268,0.5448,0.53652,0.52827,0.5487,0.45747,0.18439,0.40277,0.29112,0.24681,0.24494,0.70189,0.71668,0.54455,0.72319,0.68529,0.41474,0.36785,0.39937,0.55441,0.41758,0.84132,0.12993,0.1599,0.13155,0.16199,0.1785,0.57591,0.57217,0.57808,0.52648,0.57987
152,0.83938,0.74939,0.83054,0.92046,0.92829,0.34019,0.41743,0.34385,0.37469,0.43405,0.16647,0.37007,0.27817,0.24086,0.23329,0.13196,0.1709,0.20498,0.12593,0.15319,0.81989,0.81972,0.79097,0.85034,0.84255,0.44669,0.40169,0.43872,0.46256,0.44554,0.51495,0.51495,0.2114,0.2114,0.51404,0.30771,0.31908,0.28695,0.3125,0.27837,0.16647,0.37007,0.27817,0.24086,0.23329,0.6451,0.49187,0.423,0.40057,0.51608,0.49536,0.30621,0.83782,0.53032,0.5125,0.45656,0.41326,0.43375,0.48744,0.50945,0.85034,0.84255,0.85061,0.81989,0.81972,0.48264,0.39331,0.46835,0.48264,0.56081,0.51495,0.2114,0.51495,0.2114,0.2114,0.83666,0.55587,0.61904,0.43909,0.37236,0.53921,0.53214,0.536,0.5434,0.52932,0.38199,0.44311,0.43219,0.42275,0.42235,0.46507,0.46507,0.46507,0.46639,0.51404,0.33979,0.48994,0.37564,0.39765,0.33986,0.31222,0.38161,0.34019,0.41743,0.34385,0.41373,0.33804,0.33507,0.1203,0.49982,0.2981,0.40788,0.35237,0.34776,0.35669,0.34447,0.51413,0.46647,0.43982,0.4625,0.43273,0.51341,0.4565,0.30621,0.50698,0.49966,0.50861,0.50601,0.51633,0.49692,0.41286,0.40644,0.40131,0.46653,0.4655,0.49015,0.49538,0.42848,0.54122,0.50499,0.83809,0.73173,0.80467,0.92199,0.92112,0.55598,0.55611,0.56339,0.56603,0.57684,0.09872,0.83756,1.0,0.93166,0.96465,0.91417,0.47839,0.47227,0.46582,0.48049,0.41588,0.16647,0.37007,0.27817,0.24086,0.23329,0.74228,0.64715,0.4845,0.7139,0.63234,0.39765,0.35582,0.37564,0.47533,0.33986,0.79055,0.21871,0.22031,0.1571,0.1478,0.21796,0.49506,0.49191,0.50064,0.45813,0.52424
153,0.86362,0.76266,0.86248,0.89456,0.94744,0.36231,0.42783,0.39884,0.37863,0.43827,0.16243,0.38049,0.28466,0.24675,0.24092,0.13851,0.18285,0.18921,0.11829,0.12669,0.83556,0.83928,0.83273,0.85415,0.84046,0.46749,0.41167,0.49734,0.46613,0.47826,0.52868,0.52868,0.22197,0.22197,0.5273,0.32346,0.33324,0.29142,0.31556,0.28151,0.16243,0.38049,0.28466,0.24675,0.24092,0.66157,0.50144,0.43336,0.40602,0.52808,0.522,0.31412,0.83755,0.56149,0.53774,0.47669,0.43305,0.4519,0.51257,0.53823,0.85415,0.84046,0.82331,0.83556,0.83928,0.48506,0.48014,0.47558,0.48506,0.56994,0.52868,0.22197,0.52868,0.22197,0.22197,0.87832,0.56424,0.63643,0.45521,0.37589,0.55613,0.55142,0.55437,0.55981,0.54778,0.39586,0.44639,0.43671,0.43247,0.4228,0.48978,0.48978,0.48978,0.49029,0.5273,0.33557,0.52061,0.3913,0.40635,0.35611,0.31763,0.37706,0.36231,0.42783,0.39884,0.43318,0.34147,0.33198,0.13442,0.51254,0.30252,0.42623,0.36306,0.35914,0.36338,0.35592,0.52704,0.49029,0.46166,0.48586,0.45381,0.54019,0.47316,0.31412,0.53689,0.5425,0.53571,0.54339,0.54381,0.51976,0.43483,0.42706,0.42256,0.4915,0.49317,0.51415,0.51574,0.45364,0.57577,0.53486,0.85454,0.80086,0.83715,0.8783,0.93311,0.57097,0.57145,0.57541,0.58029,0.5874,0.11619,0.87974,0.93166,1.0,0.92303,0.97366,0.49293,0.48871,0.48226,0.49787,0.42712,0.16243,0.38049,0.28466,0.24675,0.24092,0.73089,0.66962,0.4678,0.71346,0.61629,0.40635,0.35839,0.3913,0.50254,0.35611,0.81524,0.15365,0.15465,0.12994,0.15564,0.16646,0.51271,0.50847,0.51835,0.47213,0.52576
154,0.84519,0.69204,0.84514,0.89138,0.91218,0.34569,0.4243,0.29888,0.38662,0.43852,0.16381,0.37555,0.27922,0.23463,0.23297,0.12182,0.17555,0.18348,0.12545,0.15122,0.85969,0.83466,0.81234,0.86091,0.85286,0.43424,0.40759,0.44783,0.47319,0.45442,0.52492,0.52492,0.22098,0.22098,0.52564,0.31411,0.3712,0.28451,0.36415,0.27664,0.16381,0.37555,0.27922,0.23463,0.23297,0.6715,0.50411,0.43725,0.40865,0.53248,0.50538,0.30799,0.85617,0.54754,0.52284,0.46723,0.423,0.44407,0.50168,0.52009,0.86091,0.85286,0.849,0.85969,0.83466,0.49619,0.40029,0.4843,0.49619,0.57567,0.52492,0.22098,0.52492,0.22098,0.22098,0.83603,0.54512,0.62342,0.44699,0.37502,0.55513,0.54756,0.55084,0.55938,0.54547,0.38382,0.44585,0.43831,0.42668,0.42048,0.47929,0.47929,0.47929,0.47944,0.52564,0.38294,0.51013,0.38491,0.39806,0.34015,0.31767,0.38678,0.34569,0.4243,0.29888,0.41869,0.33278,0.33392,0.13443,0.51364,0.29639,0.4114,0.35534,0.35112,0.35898,0.34797,0.52564,0.47944,0.44905,0.47536,0.4406,0.52202,0.46671,0.30799,0.51381,0.5036,0.5147,0.51458,0.52559,0.48054,0.41937,0.4134,0.40859,0.47882,0.47668,0.50192,0.50464,0.43726,0.55297,0.5113,0.85321,0.74674,0.81767,0.89862,0.91314,0.56768,0.56846,0.577,0.57616,0.58622,0.09786,0.85304,0.96465,0.92303,1.0,0.91008,0.49164,0.48815,0.48208,0.49631,0.42683,0.16381,0.37555,0.27922,0.23463,0.23297,0.73066,0.6703,0.48212,0.71877,0.65159,0.39806,0.35678,0.38491,0.49273,0.34015,0.81402,0.14834,0.14937,0.22081,0.12582,0.16018,0.50813,0.50533,0.51243,0.46837,0.53295
155,0.86521,0.76381,0.86796,0.8888,0.92234,0.3584,0.42762,0.39872,0.37815,0.44493,0.16262,0.387,0.28827,0.24539,0.23985,0.12712,0.18275,0.203,0.12064,0.16068,0.83452,0.85082,0.84015,0.85627,0.84297,0.47485,0.40892,0.467,0.47359,0.51327,0.53606,0.53606,0.20908,0.20908,0.53376,0.3142,0.33378,0.29041,0.31741,0.28156,0.16262,0.387,0.28827,0.24539,0.23985,0.66716,0.49757,0.43898,0.40381,0.53838,0.52726,0.31699,0.8032,0.57184,0.54475,0.47941,0.43758,0.45079,0.52221,0.54808,0.85627,0.84297,0.84836,0.83452,0.85082,0.49295,0.47356,0.46924,0.49295,0.58616,0.53606,0.20908,0.53606,0.20908,0.20908,0.87749,0.56045,0.64135,0.46151,0.37884,0.56253,0.55725,0.56039,0.56783,0.55286,0.39499,0.44248,0.43826,0.43162,0.42337,0.49472,0.49472,0.49472,0.49509,0.53376,0.31724,0.52816,0.39231,0.40679,0.35525,0.31816,0.37758,0.3584,0.42762,0.39872,0.4365,0.33855,0.33153,0.13279,0.51486,0.3012,0.42681,0.36527,0.36126,0.36473,0.35735,0.53377,0.49509,0.46687,0.49132,0.4613,0.54533,0.48044,0.31699,0.54198,0.55278,0.54506,0.5526,0.55296,0.52876,0.43936,0.43354,0.42699,0.50027,0.50425,0.52372,0.52453,0.45691,0.58585,0.50271,0.86125,0.81861,0.84776,0.8577,0.90908,0.57935,0.57958,0.58058,0.58096,0.59643,0.10198,0.88268,0.91418,0.97366,0.91008,1.0,0.49345,0.48981,0.48337,0.49857,0.42679,0.16262,0.387,0.28827,0.24539,0.23985,0.72936,0.68152,0.54073,0.68413,0.64896,0.40679,0.35802,0.39231,0.51131,0.35525,0.81047,0.15186,0.12716,0.12116,0.12776,0.16552,0.51739,0.51312,0.52115,0.4754,0.52992
156,0.30423,0.3418,0.36513,0.31982,0.32688,0.19211,0.74286,0.19457,0.64875,0.27782,0.18129,0.41891,0.37425,0.26392,0.21447,0.08579,0.07444,0.09013,0.0523,0.0506,0.36575,0.36821,0.3438,0.35724,0.3401,0.42698,0.61102,0.41587,0.43063,0.42363,0.60123,0.60123,0.125,0.125,0.61036,0.40532,0.71517,0.18118,0.72039,0.19057,0.18129,0.41891,0.37425,0.26392,0.21447,0.35712,0.2978,0.30166,0.28383,0.35041,0.44338,0.25194,0.36606,0.42479,0.39393,0.64177,0.46604,0.71235,0.41772,0.54631,0.35724,0.3401,0.32078,0.36575,0.36821,0.68832,0.62806,0.646,0.68832,0.58977,0.60123,0.125,0.60123,0.125,0.125,0.28026,0.18356,0.22185,0.26553,0.29424,0.8383,0.84997,0.79728,0.7941,0.84533,0.17181,0.19207,0.17175,0.1921,0.17477,0.62901,0.62901,0.62901,0.61747,0.61036,0.29721,0.31026,0.1752,0.18461,0.30485,0.20272,0.64962,0.19211,0.74286,0.19457,0.60975,0.1483,0.15258,0.09659,0.85878,0.07686,0.19829,0.17788,0.17858,0.1788,0.17633,0.61036,0.61747,0.57274,0.58104,0.44712,0.36333,0.44244,0.22725,0.48621,0.39349,0.3955,0.40148,0.41049,0.39563,0.45127,0.41622,0.41118,0.37306,0.40368,0.26611,0.25974,0.27663,0.26017,0.20858,0.34683,0.32718,0.35038,0.3155,0.30456,0.56763,0.564,0.54469,0.57803,0.55912,0.08461,0.31024,0.27773,0.28467,0.28497,0.28506,1.0,0.97476,0.95304,0.96948,0.78834,0.18129,0.41891,0.37425,0.26392,0.21447,0.40773,0.48084,0.39069,0.43596,0.42117,0.18461,0.15498,0.1752,0.2838,0.30485,0.34063,0.05751,0.05711,0.08668,0.06032,0.05742,0.91368,0.92599,0.93589,0.91376,0.77709
157,0.34774,0.34205,0.36249,0.32209,0.30649,0.19036,0.75163,0.19097,0.66702,0.27972,0.1793,0.16663,0.21287,0.27399,0.22241,0.05667,0.08822,0.05404,0.05918,0.05415,0.36273,0.3404,0.34217,0.35501,0.34525,0.4238,0.60928,0.41663,0.41684,0.41995,0.57507,0.57507,0.1352,0.1352,0.59003,0.43664,0.71644,0.1847,0.72174,0.19091,0.1793,0.16663,0.21287,0.27399,0.22241,0.34777,0.29701,0.29968,0.28146,0.344,0.42749,0.2568,0.3668,0.42361,0.38321,0.64166,0.40921,0.70854,0.41286,0.50476,0.35501,0.34525,0.3601,0.36273,0.3404,0.68822,0.63094,0.64392,0.68822,0.59243,0.57507,0.1352,0.57507,0.1352,0.1352,0.2759,0.18374,0.22173,0.30559,0.29496,0.82567,0.83919,0.8018,0.781,0.8284,0.16621,0.18571,0.16562,0.18488,0.17371,0.63204,0.63204,0.63204,0.6335,0.59003,0.29349,0.30577,0.16919,0.1784,0.31711,0.1998,0.66586,0.19036,0.75163,0.19097,0.65628,0.07998,0.0824,0.09158,0.81801,0.07718,0.20059,0.17638,0.17587,0.17615,0.17385,0.59003,0.6335,0.51898,0.6252,0.39608,0.35676,0.44538,0.23034,0.48889,0.39469,0.39513,0.4052,0.41103,0.39652,0.42227,0.39102,0.3848,0.37695,0.4092,0.2686,0.26185,0.29011,0.26196,0.20973,0.35343,0.27947,0.34689,0.31718,0.32741,0.58049,0.57552,0.55129,0.58768,0.56881,0.05068,0.30544,0.27417,0.28203,0.28204,0.28239,0.97476,1.0,0.97861,0.95976,0.8067,0.1793,0.16663,0.21287,0.27399,0.22241,0.40096,0.47826,0.3836,0.42969,0.41888,0.1784,0.15117,0.16919,0.28202,0.31711,0.35522,0.05465,0.05429,0.05644,0.09697,0.08925,0.88805,0.90134,0.92767,0.89115,0.74263
158,0.34424,0.33692,0.34481,0.31837,0.29373,0.18959,0.74972,0.19126,0.65573,0.27639,0.17773,0.44838,0.36107,0.26132,0.23866,0.05353,0.07323,0.05458,0.07205,0.08098,0.3429,0.35797,0.34686,0.31313,0.34799,0.41494,0.59467,0.40134,0.41182,0.40706,0.55902,0.55902,0.11912,0.11912,0.57608,0.41408,0.68382,0.1806,0.6892,0.19087,0.17773,0.44838,0.36107,0.26132,0.23866,0.34674,0.29424,0.30039,0.28211,0.34099,0.39964,0.25412,0.35923,0.40832,0.37664,0.5914,0.41073,0.69314,0.38959,0.50576,0.31313,0.34799,0.35628,0.3429,0.35797,0.6816,0.63829,0.64004,0.6816,0.58791,0.55902,0.11912,0.55902,0.11912,0.11912,0.27388,0.18535,0.22129,0.2948,0.25319,0.82898,0.83745,0.81004,0.77431,0.82493,0.1662,0.18758,0.16794,0.18627,0.17279,0.58141,0.58141,0.58141,0.58191,0.57608,0.29608,0.29983,0.17009,0.18058,0.30313,0.22038,0.65294,0.18959,0.74972,0.19126,0.61006,0.0814,0.14819,0.09526,0.8304,0.07779,0.1995,0.17679,0.17449,0.17687,0.17467,0.57608,0.58191,0.48897,0.62069,0.38045,0.34358,0.42719,0.24196,0.47565,0.39142,0.39072,0.40318,0.40575,0.39626,0.37947,0.37387,0.36477,0.35112,0.39694,0.25934,0.25369,0.27229,0.25413,0.22756,0.35615,0.31973,0.34414,0.31481,0.31706,0.56646,0.56152,0.54581,0.57791,0.55837,0.04876,0.30242,0.27115,0.27873,0.27912,0.27925,0.95304,0.97861,1.0,0.91254,0.76001,0.17773,0.44838,0.36107,0.26132,0.23866,0.40243,0.47547,0.38316,0.4303,0.41428,0.18058,0.15296,0.17009,0.28089,0.30313,0.29958,0.05675,0.05652,0.06696,0.06618,0.06101,0.91117,0.92451,0.92075,0.91774,0.76454
159,0.3652,0.35545,0.3704,0.32185,0.3314,0.18298,0.73632,0.18809,0.6438,0.29823,0.17628,0.17798,0.21456,0.27794,0.19542,0.06117,0.09005,0.05254,0.05528,0.04983,0.34328,0.34644,0.36636,0.35933,0.29966,0.47652,0.60157,0.46237,0.47049,0.47269,0.22223,0.22223,0.13282,0.13282,0.629,0.4286,0.71508,0.18387,0.72039,0.19052,0.17628,0.17798,0.21456,0.27794,0.19542,0.34745,0.28571,0.27886,0.24884,0.32997,0.49586,0.25438,0.36683,0.45382,0.43341,0.70284,0.5299,0.67387,0.47438,0.56743,0.35933,0.29966,0.30164,0.34328,0.34644,0.69756,0.63432,0.65517,0.69756,0.62317,0.22223,0.13282,0.22223,0.13282,0.13282,0.28066,0.17708,0.24713,0.28524,0.27434,0.84524,0.85823,0.81217,0.81474,0.85535,0.16478,0.18277,0.15618,0.18237,0.17147,0.66766,0.66766,0.66766,0.66783,0.629,0.27976,0.29982,0.16764,0.17536,0.34743,0.21951,0.64209,0.18298,0.73632,0.18809,0.62232,0.14127,0.08105,0.09119,0.81311,0.0755,0.18461,0.16597,0.16566,0.19248,0.16493,0.629,0.66783,0.64559,0.64357,0.4794,0.39569,0.47419,0.20004,0.50776,0.43631,0.43996,0.44552,0.44642,0.44237,0.50903,0.46258,0.4599,0.42879,0.44926,0.26391,0.25841,0.26682,0.25688,0.23678,0.36263,0.33892,0.34423,0.32033,0.32396,0.60503,0.60111,0.57928,0.61326,0.59741,0.05276,0.31256,0.27976,0.28764,0.2874,0.28831,0.96948,0.95976,0.91254,1.0,0.85286,0.17628,0.17798,0.21456,0.27794,0.19542,0.40027,0.47989,0.3899,0.42959,0.42518,0.17536,0.1482,0.16764,0.28577,0.34743,0.34611,0.05347,0.05301,0.05514,0.0952,0.08658,0.86937,0.88118,0.91471,0.84569,0.7434
160,0.33033,0.34235,0.33355,0.30521,0.30803,0.16637,0.17316,0.16643,0.55069,0.38103,0.16335,0.207,0.45893,0.33099,0.17824,0.04976,0.05892,0.04494,0.05502,0.04505,0.33706,0.33973,0.33832,0.34298,0.33249,0.54243,0.50987,0.52803,0.53934,0.53613,0.50065,0.50065,0.10705,0.10705,0.51251,0.1716,0.59631,0.16328,0.60234,0.17259,0.16335,0.207,0.45893,0.33099,0.17824,0.29137,0.2516,0.23793,0.23406,0.28523,0.54663,0.22086,0.3369,0.47564,0.47929,0.63768,0.62767,0.52269,0.52067,0.55483,0.34298,0.33249,0.33663,0.33706,0.33973,0.60422,0.52706,0.56833,0.60422,0.57632,0.50065,0.10705,0.50065,0.10705,0.10705,0.24944,0.15825,0.21771,0.23502,0.25007,0.72499,0.72535,0.71868,0.70689,0.72449,0.13443,0.14843,0.15648,0.14826,0.14284,0.57569,0.57569,0.57569,0.57693,0.51251,0.24421,0.2433,0.13602,0.14003,0.35352,0.18123,0.54815,0.16637,0.17316,0.16643,0.53859,0.07618,0.0763,0.08816,0.6626,0.07382,0.18195,0.15656,0.15669,0.15711,0.15625,0.51252,0.57693,0.62313,0.55078,0.57383,0.42657,0.47914,0.17055,0.46619,0.47267,0.47663,0.48036,0.48634,0.47789,0.60655,0.56237,0.52492,0.51173,0.51819,0.24986,0.23164,0.24091,0.26617,0.22357,0.34301,0.33234,0.32816,0.29706,0.30963,0.59603,0.59108,0.57044,0.59608,0.59721,0.0434,0.27269,0.24893,0.25648,0.25471,0.25664,0.78834,0.8067,0.76001,0.85286,1.0,0.16335,0.207,0.45893,0.33099,0.17824,0.34388,0.42308,0.35341,0.3732,0.38661,0.14003,0.1198,0.13602,0.24217,0.35352,0.34308,0.0456,0.04563,0.04563,0.06054,0.08099,0.70654,0.71649,0.752,0.68723,0.62601
161,0.13185,0.13573,0.13066,0.1182,0.12325,0.26763,0.18325,0.21336,0.1843,0.16622,1.0,0.17293,0.28544,0.18753,0.22828,0.06863,0.06762,0.06075,0.06392,0.06133,0.13301,0.13396,0.13167,0.13012,0.12988,0.17777,0.1888,0.17855,0.17,0.18375,0.17106,0.17106,0.1081,0.1081,0.17063,0.21493,0.17266,0.21789,0.17986,0.23188,1.0,0.17293,0.28544,0.18753,0.22828,0.10954,0.10939,0.13225,0.1501,0.12545,0.17673,0.20129,0.13306,0.17271,0.18781,0.21319,0.20989,0.20931,0.16404,0.17402,0.13012,0.12988,0.13127,0.13301,0.13396,0.15884,0.15864,0.15814,0.15884,0.16028,0.17106,0.1081,0.17106,0.1081,0.1081,0.10305,0.11195,0.1061,0.14801,0.1455,0.15432,0.15596,0.15208,0.15468,0.15586,0.08871,0.09535,0.08544,0.09433,0.0987,0.19572,0.19572,0.19572,0.19586,0.17063,0.20304,0.1085,0.08451,0.08709,0.1139,0.12288,0.17353,0.26763,0.18325,0.21336,0.22213,0.0798,0.07878,0.09827,0.1764,0.07252,0.09247,0.08784,0.098,0.08504,0.08444,0.17063,0.19586,0.19903,0.19637,0.18402,0.18918,0.19263,0.1739,0.19018,0.17878,0.17969,0.16707,0.16247,0.16726,0.20668,0.19607,0.19495,0.16119,0.16748,0.11041,0.11054,0.1424,0.11485,0.11771,0.13149,0.13668,0.12247,0.11611,0.1196,0.14694,0.14745,0.15072,0.14768,0.14399,0.06233,0.11789,0.09968,0.10319,0.10729,0.1025,0.1625,0.16585,0.16048,0.16563,0.1584,1.0,0.17293,0.28544,0.18753,0.22828,0.1324,0.14436,0.12781,0.13552,0.13336,0.08709,0.07035,0.08451,0.10879,0.1139,0.14143,0.0618,0.06048,0.0641,0.06849,0.06097,0.15178,0.16247,0.16104,0.15494,0.14247
